TIMESTAMP;RSSI NO ANTENNA;RSSI ANTENNA PCB;RSSI ANTENNA 3D;AVERAGE NO;AVERAGE PCB;AVERAGE 3D;ORIENTATION_X;ORIENTATION_Y;ORIENTATION_Z;
14:11:08:249;0;-65;0;0;-65;0;0,121;0,012;-0,011;
14:11:08:404;0;0;-65;0;0;-65;0,124;0,017;-0,016;
14:11:08:559;0;-65;0;0;-65;0;0,129;-0,004;-0,009;
14:11:08:714;0;0;-65;0;0;-65;0,139;0,018;0,003;
14:11:08:869;0;-65;0;0;-65;0;0,150;0,040;0,021;
14:11:09:024;0;0;-64;0;0;-65;0,144;-0,004;-0,026;
14:11:09:532;0;-66;0;0;-65;0;0,287;-0,000;-0,023;
14:11:09:955;0;0;-65;0;0;-65;0,326;-0,007;-0,020;
14:11:10:109;0;-65;0;0;-65;0;0,339;0,016;-0,023;
14:11:10:264;0;0;-65;0;0;-65;0,345;0,003;-0,008;
14:11:10:419;0;-66;0;0;-65;0;0,338;0,000;-0,009;
14:11:10:574;0;0;-66;0;0;-65;0,341;0,011;-0,030;
14:11:10:729;0;-66;0;0;-65;0;0,347;-0,004;-0,011;
14:11:10:884;0;0;-65;0;0;-65;0,343;0,005;-0,013;
14:11:11:039;0;-65;0;0;-65;0;0,339;0,012;-0,021;
14:11:11:194;0;0;-64;0;0;-65;0,341;-0,001;-0,012;
14:11:11:349;0;-65;0;0;-65;0;0,338;-0,001;-0,019;
14:11:11:501;0;0;-66;0;0;-65;0,339;0,010;-0,018;
14:11:11:814;0;0;-65;0;0;-65;0,323;0,004;-0,020;
14:11:12:306;0;-65;0;0;-65;0;0,318;0,008;-0,019;
14:11:12:434;0;0;-65;0;0;-65;0,335;0,006;-0,018;
14:11:12:592;0;-66;0;0;-65;0;0,339;-0,001;-0,018;
14:11:12:741;0;0;-66;0;0;-65;0,345;0,006;-0,020;
14:11:12:899;0;-66;0;0;-65;0;0,347;0,006;-0,014;
14:11:13:054;0;0;-65;0;0;-65;0,331;0,003;-0,013;
14:11:13:209;0;-65;0;0;-65;0;0,334;0,007;-0,019;
14:11:13:367;0;0;-65;0;0;-65;0,333;0,002;-0,018;
14:11:13:519;0;-65;0;0;-65;0;0,335;0,001;-0,014;
14:11:13:674;0;0;-65;0;0;-65;0,339;0,008;-0,017;
14:11:13:828;0;-65;0;0;-65;0;0,339;0,005;-0,016;
14:11:13:984;0;0;-65;0;0;-65;0,339;0,002;-0,017;
14:11:14:139;0;-66;0;0;-65;0;0,341;0,006;-0,019;
14:11:15:069;0;-65;0;0;-65;0;0,357;0,007;-0,017;
14:11:15:224;0;0;-65;0;0;-65;0,351;0,003;-0,015;
14:11:15:376;0;-66;0;0;-65;0;0,324;0,008;-0,020;
14:11:15:536;0;0;-65;0;0;-65;0,331;0,000;-0,016;
14:11:15:688;0;-66;0;0;-65;0;0,338;0,001;-0,013;
14:11:15:844;0;0;-65;0;0;-65;0,337;0,007;-0,018;
14:11:16:003;0;-65;0;0;-65;0;0,332;0,002;-0,015;
14:11:16:154;0;0;-65;0;0;-65;0,324;0,003;-0,016;
14:11:16:464;0;0;-65;0;0;-65;0,319;0,004;-0,017;
14:11:16:619;0;-65;0;0;-65;0;0,324;0,002;-0,017;
14:11:16:774;0;0;-65;0;0;-65;0,330;0,004;-0,018;
14:11:16:929;0;-65;0;0;-65;0;0,330;0,004;-0,017;
14:11:17:567;0;-66;0;0;-65;0;0,362;0,005;-0,017;
14:11:17:704;0;0;-66;0;0;-65;0,377;0,005;-0,018;
14:11:17:857;0;-66;0;0;-65;0;0,376;0,003;-0,017;
14:11:18:014;0;0;-65;0;0;-65;0,378;0,005;-0,017;
14:11:18:166;0;-66;0;0;-65;0;0,350;0,005;-0,019;
14:11:18:324;0;0;-65;0;0;-65;0,342;0,000;-0,014;
14:11:18:479;0;-65;0;0;-65;0;0,345;0,005;-0,022;
14:11:18:634;0;0;-65;0;0;-65;0,349;0,010;-0,014;
14:11:18:789;0;-65;0;0;-65;0;0,355;0,003;-0,016;
14:11:18:944;0;0;-66;0;0;-65;0,344;0,003;-0,018;
14:11:19:099;0;-66;0;0;-65;0;0,347;0,002;-0,015;
14:11:19:254;0;0;-67;0;0;-65;0,345;0,003;-0,018;
14:11:19:734;0;-65;0;0;-65;0;0,327;0,005;-0,017;
14:11:19:874;0;0;-66;0;0;-65;0,330;0,003;-0,013;
14:11:20:028;0;-66;0;0;-65;0;0,334;0,003;-0,015;
14:11:20:184;0;0;-66;0;0;-65;0,342;0,004;-0,019;
14:11:20:339;0;-66;0;0;-65;0;0,344;0,001;-0,016;
14:11:20:494;0;0;-66;0;0;-65;0,336;0,004;-0,019;
14:11:20:648;0;-66;0;0;-65;0;0,338;0,005;-0,015;
14:11:20:801;0;0;-66;0;0;-65;0,342;0,001;-0,015;
