TIMESTAMP;carType;carBase;algoSelected;isIndoor;addressConnectable;addressConnectableRemote;addressConnectablePC;addressFrontLeft;addressFrontRight;addressLeft;addressMiddle;addressRight;addressTrunk;addressRearLeft;addressBack;addressRearRight;logNumber;rollAvElement;startNumElement;lockNumelement;unlockNumElement;welcomeNumElement;LongNumElement;shortNumElement;thatchamTimeout;preAuthTimeout;actionTimeout;sizeAcc;correctionAcc;frozenThr;wantedSpeed;stepSize;indoorRatioCloseToCar;outsideRatioCloseToCar;offsetEarStart;offsetEarLock;offsetEarUnlock;offsetPocketStart;offsetPocketLock;offsetPocketUnlock;indoorStartThr;indoorUnlockThr;indoorLockThr;indoorWelcomeThr;indoorNearDoorRatioThr;indoorBackDoorRatioMinThr;indoorBackDoorRatioMaxThr;indoorNearDoorRatioMB;indoorNearDoorRatioMLMRMaxThr;indoorNearDoorRatioMLMRMinThr;indoorNearDoorRatioTLTRMaxThr;indoorNearDoorRatioTLTRMinThr;indoorAverageDeltaLockThr;indoorAverageDeltaUnlockThr;outsideStartThr;outsideUnlockThr;outsideLockThr;outsideWelcomeThr;outsideNearDoorRatioThr;outsideBackDoorRatioMinThr;outsideBackDoorRatioMaxThr;outsideNearDoorRatioMB;outsideNearDoorRatioMLMRMaxThr;outsideNearDoorRatioMLMRMinThr;outsideNearDoorRatioTLTRMaxThr;outsideNearDoorRatioTLTRMinThr;outsideAverageDeltaLockThr;outsideAverageDeltaUnlockThr;unlockValidNumber;unlockMode;lockMode;startMode;ecretage100;ecretage70;ecretage50;ecretage30;equaLeft;equaMiddle;equaRight;equaTrunk;equaBack;equaFrontLeft;equaRearLeft;equaFrontRight;equaRearRight;
09:24:39:246;eightFlFrLMRTRlRr;Base_1;MACHINE_LEARNING;false;D4:F5:13:56:2A:B8;5C:E0:C5:34:4D:32;B0:B4:48:BD:56:85;24:71:89:1D:4E:4D;24:71:89:1D:4E:66;24:71:89:1D:4E:79;24:71:89:1D:4E:1A;24:71:89:1D:4E:3D;24:71:89:1D:4C:FC;24:71:89:1D:4E:6D;78:A5:04:81:5A:21;24:71:89:1D:4E:61;20;20;3;5;5;10;20;2;3.0;1.3;0.02;10;0.0;0.0;5.1;70;0;0;-5;-5;-5;0;2;-3;-73;-65;-70;-95;8;-5;5;0;12;2;12;2;-10;10;-73;-65;-70;-95;8;-5;5;0;12;2;12;2;-10;10;1;1;7;1;2.0;2.0;1.0;1.0;0;0;0;2;1;-5;-5;-5;-5
TIMESTAMP;RSSI LEFT;RSSI MIDDLE;RSSI RIGHT;RSSI TRUNK;RSSI FRONTLEFT;RSSI FRONTRIGHT;RSSI REARLEFT;RSSI REARRIGHT;RSSI BACK;RSSI LEFT_ORIGIN;RSSI MIDDLE_ORIGIN;RSSI RIGHT_ORIGIN;RSSI TRUNK_ORIGIN;RSSI FRONTLEFT_ORIGIN;RSSI FRONTRIGHT_ORIGIN;RSSI REARLEFT_ORIGIN;RSSI REARRIGHT_ORIGIN;RSSI BACK_ORIGIN;LEFT_OFFSET38;MIDDLE_OFFSET38;RIGHT_OFFSET38;TRUNK_OFFSET38;FRONTLEFT_OFFSET38;FRONTRIGHT_OFFSET38;REARLEFT_OFFSET38;REARRIGHT_OFFSET38;BACK_OFFSET38;LEFT_OFFSET39;MIDDLE_OFFSET39;RIGHT_OFFSET39;TRUNK_OFFSET39;FRONTLEFT_OFFSET39;FRONTRIGHT_OFFSET39;REARLEFT_OFFSET39;REARRIGHT_OFFSET39;BACK_OFFSET39;LEFT_IS_ACTIVE;MIDDLE_IS_ACTIVE;RIGHT_IS_ACTIVE;TRUNK_IS_ACTIVE;FRONTLEFT_IS_ACTIVE;FRONTRIGHT_IS_ACTIVE;REARLEFT_IS_ACTIVE;REARRIGHT_IS_ACTIVE;BACK_IS_ACTIVE;Z AZIMUTH;X PITCH;Y ROLL;IN POCKET;IS LAID;ARE LOCK ACTIONS AVAILABLE;IS START BLOCKED;IS START FORCED;IS LOCK BLOCKED;IS LOCK FORCED;IS UNLOCK BLOCKED;IS UNLOCK FORCED;IS FROZEN;IS LOCK;REARM LOCK;REARM UNLOCK;REARM WELCOME;WELCOME FLAG;LOCK FLAG;START FLAG;LEFT AREA FLAG;RIGHT AREA FLAG;BACK AREA FLAG;WALK AWAY FLAG;APPROACH FLAG;LEFT TURN FLAG;RIGHT TURN FLAG;APPROACHSIDE FLAG;APPROACHROAD FLAG;RECORD FLAG;PREDICTION;LOCK FROM TRX;LOCK TO SEND;START ALLOWED;IS THATCHAM;BLE CHANNEL LEFT;BLE CHANNEL MIDDLE;BLE CHANNEL RIGHT;BLE CHANNEL TRUNK;BLE CHANNEL FRONTLEFT;BLE CHANNEL FRONTRIGHT;BLE CHANNEL REARLEFT;BLE CHANNEL REARRIGHT;BLE CHANNEL BACK;BEEPINT;
09:25:27:759;-64;-85;-92;-70;-78;-94;-75;-92;0;-67;-75;-92;-80;-81;-99;-72;-97;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.2932782;0.07248983;-0.0064859833;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:27:923;-66;-85;-91;-69;-78;-94;-76;-92;0;-69;-75;-91;-79;-81;-99;-73;-102;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.2865958;0.07053693;-0.0064925887;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:28:091;-64;-85;-93;-70;-76;-94;-75;-92;0;-67;-78;-97;-80;-75;-99;-72;-102;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.2996583;0.071441226;-0.006991116;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:28:242;-63;-84;-93;-71;-72;-94;-75;-92;0;-66;-77;-97;-81;-74;-99;-72;-102;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.293222;0.07100706;-0.007507175;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:28:385;-63;-82;-93;-73;-70;-94;-75;-94;0;-66;-75;-97;-83;-73;-99;-72;-100;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.2951813;0.07198353;-0.006994672;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:28:538;-63;-82;-93;-73;-71;-94;-75;-94;0;-66;-75;-97;-83;-74;-99;-72;-100;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.298639;0.06945221;-0.008012039;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:28:686;-62;-82;-93;-73;-70;-94;-76;-94;0;-65;-75;-97;-83;-73;-99;-73;-100;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3089857;0.071007326;-0.006998232;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:28:858;-62;-82;-93;-73;-70;-94;-74;-94;0;-65;-75;-97;-83;-73;-99;-71;-99;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3149724;0.072599985;-0.007005363;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:29:015;-64;-83;-96;-73;-71;-93;-74;-94;0;-69;-76;-97;-83;-74;-98;-71;-99;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3037617;0.07154999;-0.007001796;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:29:157;-64;-84;-92;-73;-72;-93;-75;-92;0;-70;-77;-92;-83;-77;-98;-72;-96;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3075986;0.07093561;-0.0064826855;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:29:302;-63;-84;-94;-69;-73;-93;-76;-90;0;-66;-77;-96;-79;-76;-98;-73;-91;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3136544;0.07158605;-0.007514825;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:29:439;-64;-84;-96;-72;-75;-94;-76;-90;0;-67;-77;-96;-82;-80;-99;-73;-94;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3138928;0.07147718;-0.007503357;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:29:592;-63;-84;-95;-71;-76;-94;-74;-90;0;-66;-78;-95;-81;-81;-99;-71;-95;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3204718;0.07299473;-0.008520715;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:29:734;-65;-86;-95;-71;-73;-94;-76;-88;0;-72;-79;-95;-81;-74;-99;-73;-93;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3032725;0.07154973;-0.0075109983;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:29:889;-65;-84;-94;-73;-74;-91;-77;-92;0;-71;-77;-95;-83;-73;-95;-74;-99;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3041234;0.07205659;-0.007001796;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:30:035;-63;-84;-94;-73;-72;-92;-77;-92;0;-65;-76;-95;-83;-74;-96;-74;-99;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.304124;0.07158605;-0.007514825;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:30:179;-63;-83;-94;-71;-69;-90;-76;-93;0;-65;-76;-95;-81;-72;-95;-73;-98;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.2999442;0.07050065;-0.0075071757;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:30:332;-61;-83;-94;-70;-69;-90;-75;-93;0;-64;-76;-95;-80;-72;-95;-72;-98;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3036687;0.07147718;-0.007503357;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:30:485;-61;-83;-94;-70;-70;-90;-75;-91;0;-64;-76;-95;-80;-73;-95;-72;-96;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.302431;0.070971064;-0.007503357;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:30:647;-63;-83;-94;-72;-70;-89;-76;-91;0;-66;-76;-95;-82;-73;-94;-73;-96;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3064492;0.07201978;-0.007507175;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:30:791;-64;-84;-94;-73;-72;-88;-76;-91;0;-67;-77;-95;-83;-77;-93;-73;-96;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3061526;0.0714769;-0.008012038;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:30:934;-65;-86;-94;-74;-73;-89;-78;-91;0;-70;-79;-95;-84;-78;-94;-75;-96;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3050652;0.07147718;-0.007503357;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:31:087;-67;-86;-96;-72;-74;-89;-77;-91;0;-72;-79;-97;-82;-77;-94;-74;-96;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.310546;0.070971064;-0.007503357;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:31:239;-67;-86;-97;-72;-73;-88;-77;-91;0;-72;-79;-97;-82;-76;-93;-74;-96;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3022034;0.072020285;-0.0064892843;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:31:400;-68;-86;-95;-72;-76;-89;-78;-91;0;-72;-79;-95;-82;-79;-94;-75;-96;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3167846;0.07093535;-0.006991116;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:31:549;-67;-86;-97;-72;-75;-89;-78;-91;0;-70;-79;-97;-82;-78;-94;-75;-96;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3081937;0.071007326;-0.006998232;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:31:687;-70;-87;-97;-71;-74;-89;-78;-91;0;-74;-80;-93;-80;-76;-94;-75;-96;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3055425;0.06992352;-0.006991116;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:31:835;-65;-85;-95;-71;-76;-91;-76;-91;0;-66;-78;-91;-80;-79;-98;-73;-96;0;3;-7;0;10;8;10;2;10;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3042157;0.07097078;-0.008012038;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:25:31:974;-68;-84;-93;-71;-74;-91;-74;-89;0;-66;-77;-93;-81;-77;-99;-74;-96;0;3;-7;0;10;8;10;2;10;0;0;-7;0;0;0;0;7;14;0;1;1;1;1;1;1;1;1;0;2.3022623;0.06999364;-0.008525051;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_39;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:32:135;-70;-83;-92;-71;-74;-89;-75;-90;0;-71;-75;-89;-81;-72;-95;-72;-98;0;3;-7;0;10;8;10;2;10;0;1;-7;-3;0;8;12;7;14;0;1;1;1;1;1;1;1;1;0;2.3020532;0.071983784;-0.0064859833;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_38;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:32:273;-64;-83;-92;-71;-72;-89;-73;-91;0;-65;-76;-89;-84;-73;-95;-73;-101;0;3;-7;0;10;8;10;2;10;0;1;-7;-3;13;8;12;7;14;0;1;1;1;1;1;1;1;1;0;2.2938514;0.07191063;-0.0069875633;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:32:433;-64;-84;-91;-69;-73;-89;-70;-88;0;-65;-77;-88;-82;-76;-95;-72;-94;0;3;-7;0;10;8;10;2;10;0;1;-7;-3;13;8;12;7;14;0;1;1;1;1;1;1;1;1;0;2.2987256;0.071007326;-0.006998232;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:32:568;-67;-83;-91;-69;-71;-91;-72;-88;0;-68;-76;-88;-82;-74;-98;-74;-94;0;3;-7;0;10;8;10;2;10;0;1;-7;-3;13;8;12;7;14;0;1;1;1;1;1;1;1;1;0;2.3022692;0.07147718;-0.007503357;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:32:714;-65;-83;-92;-69;-72;-91;-72;-89;0;-65;-76;-89;-82;-75;-98;-74;-94;0;3;-7;0;10;8;10;2;10;0;1;-7;-3;13;8;12;7;14;0;1;1;1;1;1;1;1;1;0;2.3029175;0.06999446;-0.0069982326;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:32:873;-64;-83;-92;-69;-71;-91;-71;-87;0;-64;-76;-89;-82;-74;-98;-73;-93;0;3;-7;0;10;8;10;2;10;0;1;-7;-3;13;8;12;7;14;0;1;1;1;1;1;1;1;1;0;2.3003542;0.071441226;-0.006991116;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:33:034;-63;-84;-93;-68;-73;-91;-72;-86;0;-64;-77;-90;-81;-76;-98;-74;-95;0;3;-7;0;10;8;10;2;10;0;1;-7;-3;13;8;12;7;14;0;1;1;1;1;1;1;1;1;0;2.3119054;0.072056316;-0.0075109983;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
