RSSI LEFT_ORIGIN,RSSI MIDDLE_ORIGIN,RSSI RIGHT_ORIGIN,RSSI TRUNK_ORIGIN,RSSI FRONTLEFT_ORIGIN,RSSI FRONTRIGHT_ORIGIN,RSSI REARLEFT_ORIGIN,RSSI REARRIGHT_ORIGIN,class
-70,-60,-72,-69,-88,-77,-90,-85,start
-53,-71,-74,-73,-88,-91,-70,-79,left
-72,-72,-73,-46,-84,-90,-64,-67,trunk
-70,-79,-85,-78,-72,-93,-74,-86,lock
-78,-76,-79,-63,-89,-91,-75,-76,back
-67,-86,-87,-78,-84,-93,-68,-83,left
-72,-60,-79,-69,-87,-87,-79,-78,start
-53,-60,-69,-63,-81,-87,-83,-77,start
-73,-72,-72,-53,-84,-92,-70,-67,back
-86,-91,-81,-88,-78,-72,-94,-85,lock
-81,-75,-83,-58,-91,-90,-76,-63,back
-91,-78,-77,-84,-87,-65,-94,-92,right
-73,-72,-66,-53,-85,-94,-67,-65,trunk
-81,-88,-91,-84,-88,-91,-70,-71,lock
-66,-56,-72,-66,-79,-85,-83,-82,start
-64,-81,-85,-74,-79,-96,-72,-89,left
-88,-70,-72,-77,-92,-74,-88,-76,right
-74,-64,-71,-70,-89,-73,-89,-88,right
-70,-53,-74,-67,-78,-84,-85,-86,start
-85,-74,-85,-83,-77,-65,-93,-88,right
-84,-76,-83,-78,-81,-75,-85,-89,front
-70,-60,-72,-62,-83,-79,-79,-75,start
-78,-83,-92,-73,-83,-93,-70,-72,back
-76,-78,-93,-83,-72,-77,-75,-94,front
-80,-81,-86,-78,-72,-65,-91,-94,front
-73,-56,-75,-71,-96,-88,-89,-86,start
-87,-89,-93,-78,-69,-73,-88,-90,front
-69,-88,-86,-70,-81,-95,-71,-87,left
-67,-72,-75,-38,-81,-89,-68,-63,trunk
-72,-59,-69,-60,-80,-84,-80,-81,start
-74,-60,-76,-61,-88,-80,-79,-86,start
-69,-76,-89,-74,-74,-97,-73,-74,left
-70,-57,-66,-49,-90,-87,-64,-68,trunk
-73,-73,-73,-64,-90,-94,-71,-79,back
-80,-81,-82,-81,-72,-67,-89,-84,front
-64,-72,-84,-68,-80,-97,-79,-82,left
-78,-85,-82,-73,-90,-89,-70,-66,back
-85,-75,-71,-75,-90,-76,-84,-68,right
-73,-83,-91,-72,-87,-92,-70,-72,back
-79,-81,-83,-83,-85,-91,-72,-62,back
-85,-83,-78,-71,-79,-88,-69,-69,back
-74,-82,-89,-78,-70,-73,-87,-95,front
-72,-63,-71,-52,-84,-86,-69,-68,trunk
-79,-71,-66,-82,-86,-73,-89,-85,right
-65,-62,-70,-66,-80,-94,-87,-86,start
-81,-81,-85,-69,-85,-91,-67,-68,back
-64,-58,-52,-65,-78,-82,-72,-85,start
-81,-77,-83,-65,-83,-88,-67,-61,back
-85,-87,-67,-79,-90,-73,-90,-77,right
-66,-73,-72,-49,-90,-91,-62,-70,trunk
-68,-60,-59,-60,-78,-83,-89,-84,start
-66,-67,-68,-47,-88,-86,-65,-65,trunk
-82,-75,-75,-73,-86,-75,-90,-89,right
-84,-77,-83,-86,-71,-67,-93,-89,front
-74,-60,-66,-68,-86,-82,-76,-83,start
-76,-64,-69,-43,-83,-87,-65,-67,trunk
-77,-67,-72,-54,-81,-91,-71,-64,trunk
-82,-88,-76,-77,-88,-83,-71,-73,lock
-84,-85,-83,-84,-76,-67,-90,-89,front
-79,-80,-81,-83,-60,-78,-88,-94,front
-78,-94,-92,-90,-79,-71,-91,-93,lock
-88,-84,-83,-72,-86,-87,-75,-64,back
-80,-87,-85,-86,-66,-74,-89,-91,front
-90,-83,-77,-81,-88,-66,-92,-85,right
-70,-64,-71,-66,-83,-79,-84,-87,start
-64,-67,-74,-46,-87,-85,-62,-65,trunk
-74,-47,-68,-59,-78,-77,-88,-77,start
-83,-79,-84,-84,-71,-74,-90,-92,front
-72,-60,-67,-72,-81,-91,-82,-86,start
-73,-53,-71,-68,-88,-88,-83,-85,start
-64,-79,-83,-74,-71,-91,-71,-81,left
-75,-74,-74,-56,-90,-89,-76,-65,back
-74,-72,-66,-76,-82,-71,-85,-82,right
-77,-90,-91,-79,-88,-94,-70,-72,lock
-83,-90,-87,-74,-89,-76,-94,-79,lock
-67,-67,-72,-52,-89,-91,-62,-68,trunk
-79,-80,-83,-71,-89,-92,-66,-67,back
-85,-86,-85,-84,-71,-65,-88,-89,front
-83,-74,-71,-77,-82,-69,-90,-77,right
-83,-76,-73,-81,-84,-68,-93,-85,right
-67,-61,-73,-35,-86,-86,-70,-67,trunk
-92,-80,-74,-81,-86,-70,-86,-73,lock
-63,-58,-73,-74,-81,-91,-80,-80,start
-75,-67,-66,-43,-79,-86,-63,-72,trunk
-79,-89,-82,-71,-82,-93,-65,-61,back
-82,-79,-77,-72,-79,-85,-70,-72,back
-69,-67,-59,-62,-83,-94,-80,-72,start
-74,-68,-66,-39,-87,-85,-71,-69,trunk
-71,-71,-60,-60,-77,-92,-81,-77,start
-78,-85,-86,-80,-86,-66,-87,-84,front
-71,-71,-61,-50,-76,-88,-73,-86,start
-71,-88,-88,-85,-73,-92,-83,-86,lock
-82,-80,-79,-83,-74,-70,-86,-86,front
-68,-68,-70,-42,-87,-92,-67,-70,trunk
-72,-55,-64,-64,-82,-86,-84,-74,start
-69,-56,-67,-60,-82,-84,-81,-84,start
-76,-85,-86,-84,-63,-82,-83,-90,front
-62,-71,-76,-65,-90,-92,-68,-84,left
-66,-52,-66,-61,-85,-88,-76,-89,start
-74,-63,-66,-46,-90,-87,-69,-72,trunk
-85,-74,-79,-77,-83,-68,-91,-77,right
-84,-87,-88,-82,-66,-84,-89,-91,front
-64,-58,-70,-66,-82,-83,-87,-84,start
-73,-57,-73,-62,-84,-91,-81,-84,start
-69,-87,-90,-72,-82,-93,-73,-87,left
-77,-80,-88,-72,-82,-92,-66,-61,back
-69,-83,-87,-76,-78,-91,-73,-91,lock
-95,-94,-86,-81,-70,-62,-87,-90,front
-78,-84,-84,-86,-74,-84,-81,-81,lock
-53,-72,-76,-67,-82,-95,-78,-75,left
-79,-74,-71,-79,-84,-72,-86,-79,right
-75,-86,-81,-75,-87,-95,-66,-72,back
-67,-65,-71,-57,-82,-95,-80,-84,start
-70,-82,-79,-74,-82,-96,-79,-85,left
-80,-77,-72,-73,-84,-79,-79,-65,right
-73,-60,-71,-72,-82,-87,-81,-80,start
-68,-47,-78,-69,-82,-81,-75,-80,start
-71,-58,-70,-74,-93,-79,-82,-85,start
-80,-87,-84,-78,-73,-69,-91,-85,front
-87,-78,-71,-85,-89,-78,-94,-73,right
-69,-60,-68,-57,-75,-86,-79,-78,start
-87,-93,-91,-88,-66,-73,-82,-93,front
-73,-80,-86,-67,-86,-95,-66,-84,back
-57,-80,-79,-67,-80,-91,-72,-85,left
-71,-70,-63,-61,-76,-88,-81,-80,start
-81,-75,-69,-77,-83,-66,-91,-88,right
-78,-76,-88,-79,-77,-68,-90,-87,front
-67,-63,-66,-59,-79,-94,-66,-73,trunk
-71,-64,-71,-63,-82,-85,-87,-91,start
-70,-62,-66,-39,-93,-93,-71,-68,trunk
-81,-84,-89,-83,-69,-68,-92,-91,front
-81,-70,-68,-74,-91,-79,-80,-73,right
-74,-66,-76,-42,-87,-93,-64,-69,trunk
-68,-64,-62,-58,-79,-85,-80,-86,start
-82,-80,-87,-80,-75,-85,-88,-94,front
-72,-78,-87,-79,-71,-87,-78,-88,left
-86,-85,-97,-83,-71,-71,-92,-87,front
-75,-76,-84,-72,-83,-93,-56,-80,back
-79,-83,-71,-75,-85,-86,-74,-67,back
-61,-58,-68,-67,-82,-89,-81,-83,start
-74,-86,-87,-78,-79,-93,-72,-94,lock
-86,-76,-73,-72,-84,-71,-91,-79,right
-79,-76,-82,-88,-80,-63,-94,-90,right
-73,-88,-88,-72,-87,-94,-71,-75,back
-66,-67,-68,-44,-85,-86,-65,-64,trunk
-79,-81,-91,-77,-79,-91,-65,-74,lock
-66,-78,-84,-72,-78,-88,-77,-81,left
-72,-64,-77,-50,-89,-85,-68,-69,trunk
-71,-37,-67,-57,-87,-92,-82,-94,start
-82,-82,-79,-77,-81,-70,-92,-80,right
-71,-95,-94,-82,-84,-92,-71,-75,lock
-71,-65,-88,-63,-83,-91,-81,-87,start
-76,-82,-93,-73,-84,-92,-64,-73,back
-87,-77,-70,-82,-90,-72,-88,-84,right
-84,-85,-82,-81,-75,-79,-91,-88,lock
-64,-57,-67,-61,-79,-84,-74,-80,start
-80,-79,-65,-78,-91,-74,-93,-74,right
-65,-57,-73,-70,-77,-87,-79,-86,start
-77,-46,-72,-66,-91,-91,-83,-85,start
-87,-85,-89,-67,-92,-91,-72,-62,back
-78,-76,-88,-79,-77,-68,-90,-87,front
-79,-90,-85,-81,-74,-82,-85,-90,lock
-77,-83,-80,-67,-92,-87,-73,-61,back
-73,-88,-88,-72,-79,-91,-72,-71,back
-67,-79,-90,-80,-74,-91,-77,-84,left
-72,-58,-74,-72,-79,-90,-81,-94,start
-61,-70,-80,-69,-80,-95,-73,-84,left
-60,-60,-69,-59,-83,-82,-78,-77,start
-83,-85,-86,-85,-70,-72,-89,-95,front
-80,-89,-85,-91,-69,-77,-84,-93,front
-76,-77,-76,-65,-82,-90,-57,-73,back
-87,-78,-71,-86,-85,-69,-94,-90,right
-71,-72,-85,-73,-74,-95,-75,-81,left
-63,-61,-67,-37,-84,-94,-69,-68,trunk
-69,-87,-57,-66,-83,-84,-82,-86,right
-83,-83,-90,-81,-68,-71,-88,-90,front
-77,-89,-92,-87,-62,-75,-79,-89,front
-85,-75,-69,-73,-92,-78,-82,-70,right
-83,-78,-79,-66,-84,-95,-57,-78,back
-68,-64,-68,-46,-84,-92,-70,-64,trunk
-83,-62,-73,-67,-89,-86,-92,-88,start
-75,-70,-70,-45,-85,-88,-69,-67,trunk
-74,-56,-72,-61,-88,-84,-81,-86,start
-74,-90,-92,-88,-67,-86,-83,-93,lock
-64,-67,-71,-67,-81,-88,-83,-88,start
-78,-66,-70,-73,-89,-80,-92,-90,right
-84,-86,-82,-76,-72,-68,-96,-92,front
-63,-60,-69,-59,-81,-79,-79,-73,start
-67,-66,-61,-64,-81,-85,-80,-86,start
-78,-85,-71,-66,-85,-83,-71,-63,back
-70,-61,-66,-67,-80,-84,-81,-88,start
-60,-58,-73,-57,-76,-83,-80,-82,start
-76,-63,-71,-44,-85,-93,-71,-68,trunk
-69,-64,-75,-45,-88,-87,-68,-66,trunk
-74,-60,-71,-65,-87,-84,-80,-77,start
-73,-69,-76,-68,-84,-93,-68,-78,back
-51,-73,-77,-72,-79,-95,-73,-78,left
-76,-86,-87,-71,-89,-92,-68,-76,back
-82,-78,-87,-81,-67,-72,-88,-92,front
-79,-72,-64,-71,-80,-73,-88,-80,right
-71,-58,-72,-72,-86,-81,-84,-87,start
-78,-82,-83,-84,-67,-86,-86,-93,front
-72,-75,-86,-86,-85,-91,-68,-79,back
-85,-84,-90,-85,-75,-77,-87,-91,front
-86,-83,-76,-79,-84,-62,-89,-81,right
-66,-65,-74,-43,-81,-89,-63,-66,trunk
-69,-58,-76,-68,-78,-80,-76,-87,start
-68,-64,-65,-43,-87,-89,-70,-66,trunk
-70,-66,-70,-65,-83,-91,-80,-82,start
-71,-52,-73,-60,-86,-82,-81,-77,start
-72,-73,-77,-69,-82,-93,-73,-60,back
-81,-72,-64,-77,-87,-80,-89,-77,right
-54,-63,-75,-58,-80,-85,-75,-81,start
-69,-63,-71,-52,-86,-95,-75,-63,trunk
-61,-73,-88,-75,-78,-91,-71,-86,left
-78,-80,-88,-75,-66,-80,-86,-87,front
-69,-52,-72,-67,-87,-89,-85,-72,start
-84,-90,-71,-82,-87,-83,-73,-69,lock
-87,-85,-88,-77,-71,-70,-93,-89,front
-81,-63,-77,-71,-89,-84,-78,-88,start
-65,-61,-71,-71,-85,-87,-83,-83,start
-70,-37,-66,-61,-87,-91,-82,-94,start
-65,-85,-85,-75,-80,-97,-75,-89,left
-73,-49,-70,-66,-88,-82,-84,-81,start
-68,-52,-71,-62,-75,-94,-88,-72,start
-71,-64,-73,-45,-86,-93,-69,-76,trunk
-72,-65,-71,-50,-82,-97,-67,-67,trunk
-79,-81,-68,-72,-83,-74,-86,-78,right
-78,-82,-80,-71,-79,-90,-70,-71,back
-80,-73,-62,-72,-86,-71,-90,-85,right
-67,-64,-69,-33,-80,-87,-78,-66,trunk
-64,-68,-82,-71,-81,-92,-70,-81,left
-63,-64,-70,-66,-85,-88,-81,-84,start
-69,-63,-70,-56,-82,-92,-80,-85,start
-80,-76,-79,-62,-86,-93,-62,-72,back
-75,-64,-76,-69,-84,-86,-87,-88,start
-82,-83,-90,-84,-69,-74,-91,-93,front
-72,-56,-73,-73,-83,-87,-85,-88,start
-64,-70,-75,-69,-82,-95,-76,-80,left
-67,-58,-73,-71,-79,-89,-81,-82,start
-85,-90,-87,-79,-81,-95,-68,-72,lock
-84,-81,-82,-83,-74,-68,-85,-85,front
-63,-81,-80,-71,-84,-98,-68,-83,left
-77,-78,-90,-84,-71,-77,-86,-88,front
-80,-71,-53,-69,-86,-80,-85,-85,right
-76,-72,-56,-72,-87,-79,-87,-88,right
-76,-89,-88,-81,-73,-88,-77,-85,lock
-79,-51,-66,-68,-87,-83,-86,-83,start
-91,-85,-82,-90,-82,-73,-91,-87,right
-92,-76,-69,-82,-87,-71,-91,-88,right
-67,-63,-71,-43,-89,-89,-72,-71,trunk
-79,-64,-75,-40,-82,-92,-68,-72,trunk
-59,-64,-74,-70,-80,-91,-85,-81,start
-78,-81,-80,-76,-71,-95,-77,-83,left
-86,-84,-83,-71,-87,-91,-71,-63,back
-82,-82,-82,-61,-86,-90,-63,-72,back
-83,-75,-79,-83,-81,-60,-92,-86,right
-77,-69,-65,-73,-89,-78,-96,-77,right
-83,-73,-79,-75,-83,-66,-91,-75,right
-72,-74,-79,-68,-85,-86,-71,-61,back
-79,-87,-93,-84,-62,-82,-80,-96,front
-89,-91,-81,-84,-73,-64,-95,-80,front
-70,-63,-67,-60,-86,-85,-80,-82,start
-82,-71,-71,-77,-91,-71,-89,-84,right
-67,-69,-80,-73,-75,-93,-77,-84,left
-81,-83,-84,-71,-82,-88,-66,-61,back
-86,-74,-88,-81,-78,-72,-90,-87,front
-83,-78,-84,-82,-67,-81,-83,-89,front
-79,-87,-83,-73,-65,-68,-85,-91,front
-84,-77,-78,-78,-87,-60,-90,-83,right
-83,-78,-81,-88,-79,-60,-96,-87,right
-80,-88,-92,-90,-78,-71,-83,-84,lock
-72,-83,-90,-75,-84,-93,-76,-80,lock
-84,-88,-94,-79,-65,-74,-99,-91,front
-65,-84,-91,-77,-90,-100,-68,-84,left
-84,-87,-76,-73,-81,-83,-72,-75,back
-64,-68,-71,-66,-81,-88,-84,-89,start
-71,-62,-67,-54,-84,-90,-66,-67,trunk
-68,-77,-89,-76,-80,-96,-82,-86,left
-88,-77,-70,-77,-83,-79,-84,-70,right
-71,-56,-86,-62,-85,-89,-88,-90,start
-81,-69,-77,-77,-89,-72,-86,-88,right
-64,-85,-85,-73,-74,-96,-71,-88,left
-72,-61,-65,-44,-90,-87,-67,-70,trunk
-69,-61,-74,-37,-92,-90,-65,-66,trunk
-71,-61,-76,-68,-90,-87,-82,-78,start
-87,-86,-84,-88,-76,-76,-93,-93,lock
-77,-84,-85,-85,-66,-78,-82,-90,front
-67,-81,-81,-72,-80,-93,-72,-87,left
-67,-70,-69,-47,-89,-92,-71,-66,trunk
-83,-84,-89,-78,-69,-87,-80,-85,lock
-76,-85,-86,-84,-63,-82,-83,-90,front
-63,-79,-81,-75,-90,-94,-69,-87,left
-55,-67,-68,-75,-85,-95,-72,-80,left
-83,-77,-91,-79,-70,-70,-93,-93,front
-74,-57,-73,-67,-82,-91,-80,-83,start
-87,-94,-90,-85,-69,-90,-86,-93,lock
-77,-83,-85,-85,-71,-79,-86,-94,front
-83,-86,-86,-86,-70,-73,-90,-95,front
-86,-91,-75,-84,-83,-81,-79,-73,lock
-77,-73,-84,-64,-86,-87,-77,-71,back
-76,-80,-81,-64,-84,-90,-64,-69,back
-70,-71,-70,-44,-78,-90,-65,-68,trunk
-81,-79,-81,-72,-86,-96,-67,-58,back
-74,-64,-65,-44,-89,-83,-61,-67,trunk
-78,-84,-91,-81,-71,-83,-78,-85,lock
-76,-88,-87,-80,-85,-92,-70,-72,lock
-76,-88,-95,-82,-82,-99,-75,-82,lock
-78,-77,-66,-74,-85,-75,-92,-76,right
-63,-86,-89,-76,-72,-96,-71,-86,left
-67,-66,-61,-64,-81,-85,-80,-86,start
-74,-64,-71,-70,-89,-73,-89,-88,right
-66,-73,-94,-72,-76,-89,-79,-81,left
-69,-85,-89,-78,-80,-92,-75,-89,lock
-80,-81,-87,-82,-86,-63,-88,-83,front
-89,-78,-71,-88,-86,-68,-93,-90,right
-76,-85,-87,-80,-62,-72,-82,-88,front
-83,-86,-87,-80,-70,-69,-91,-88,front
-88,-81,-74,-94,-90,-71,-88,-77,lock
-70,-61,-80,-71,-81,-90,-81,-84,left
-68,-64,-61,-63,-81,-86,-80,-84,start
-78,-78,-86,-85,-73,-79,-83,-93,front
-74,-43,-78,-72,-89,-88,-83,-80,start
-82,-81,-83,-81,-62,-81,-83,-90,front
-71,-61,-64,-35,-88,-92,-67,-67,trunk
-63,-74,-85,-70,-87,-94,-69,-82,left
-72,-60,-71,-70,-92,-90,-81,-76,start
-80,-80,-91,-81,-73,-72,-91,-84,front
-72,-66,-68,-71,-80,-84,-76,-80,start
-83,-90,-88,-79,-62,-78,-82,-93,front
-81,-83,-88,-74,-72,-70,-92,-94,front
-70,-44,-73,-69,-87,-85,-81,-83,start
-81,-80,-84,-82,-89,-72,-80,-72,lock
-73,-61,-68,-60,-81,-81,-83,-75,start
-77,-83,-89,-86,-73,-83,-80,-81,lock
-58,-58,-62,-53,-76,-87,-72,-82,start
-72,-76,-75,-60,-85,-95,-75,-77,back
-69,-63,-53,-68,-81,-85,-73,-78,start
-83,-84,-74,-73,-88,-87,-72,-66,back
-81,-81,-82,-82,-62,-78,-84,-93,front
-78,-89,-93,-83,-71,-79,-87,-91,front
-76,-87,-84,-72,-85,-92,-67,-75,back
-67,-60,-68,-63,-80,-85,-79,-77,start
-89,-92,-93,-84,-73,-77,-90,-89,lock
-71,-63,-69,-38,-88,-84,-78,-70,trunk
-69,-89,-91,-78,-84,-98,-76,-79,lock
-64,-64,-67,-65,-75,-82,-83,-77,start
-68,-64,-61,-63,-81,-86,-80,-84,start
-85,-89,-86,-82,-69,-68,-86,-93,front
-84,-84,-95,-75,-82,-83,-81,-90,front
-59,-71,-75,-72,-79,-93,-73,-88,left
-84,-77,-76,-74,-87,-76,-91,-80,right
-88,-80,-89,-82,-71,-71,-88,-95,front
-92,-81,-71,-72,-87,-79,-80,-74,lock
-71,-61,-75,-71,-84,-82,-84,-87,start
-74,-80,-87,-77,-68,-79,-87,-91,front
-65,-73,-78,-75,-83,-94,-75,-79,left
-75,-87,-92,-85,-63,-83,-81,-91,lock
-87,-80,-73,-80,-84,-70,-84,-75,lock
-73,-56,-70,-68,-80,-74,-85,-88,start
-73,-59,-76,-67,-85,-85,-84,-81,start
-71,-59,-71,-67,-75,-78,-90,-85,start
-64,-74,-79,-71,-77,-92,-73,-79,left
-82,-78,-87,-81,-67,-72,-88,-92,front
-82,-74,-61,-72,-92,-77,-85,-73,right
-69,-58,-67,-60,-84,-88,-81,-69,start
-70,-71,-73,-51,-82,-95,-73,-69,trunk
-85,-72,-67,-79,-84,-71,-86,-73,right
-84,-82,-72,-82,-89,-80,-74,-74,right
-60,-76,-84,-69,-77,-97,-73,-91,left
-64,-75,-79,-77,-75,-90,-77,-82,left
-82,-83,-80,-84,-75,-66,-88,-87,front
-84,-76,-79,-77,-86,-65,-89,-80,right
-64,-81,-85,-74,-79,-96,-72,-89,left
-73,-74,-76,-60,-86,-85,-73,-69,back
-76,-63,-74,-70,-83,-78,-82,-83,start
-81,-78,-83,-64,-82,-87,-68,-61,back
-81,-85,-89,-79,-83,-91,-72,-69,back
-70,-71,-72,-43,-85,-94,-68,-65,trunk
-69,-64,-73,-67,-87,-92,-83,-93,start
-75,-62,-67,-58,-85,-79,-79,-83,start
-76,-70,-89,-73,-76,-85,-79,-87,start
-69,-61,-67,-52,-85,-89,-66,-65,trunk
-82,-78,-90,-77,-66,-71,-92,-92,front
-58,-60,-71,-59,-77,-90,-77,-76,start
-73,-62,-69,-42,-87,-91,-66,-62,trunk
-82,-77,-75,-73,-93,-83,-89,-68,right
-70,-65,-74,-68,-85,-93,-84,-90,start
-60,-74,-83,-73,-79,-97,-75,-89,left
-90,-83,-91,-82,-72,-73,-83,-95,front
-77,-84,-82,-82,-67,-83,-85,-93,front
-81,-83,-87,-77,-73,-72,-91,-88,lock
-83,-86,-77,-73,-82,-87,-71,-75,back
-71,-74,-65,-43,-82,-93,-65,-70,trunk
-84,-80,-90,-80,-70,-73,-87,-95,front
-64,-69,-78,-68,-81,-95,-78,-84,left
-67,-65,-62,-65,-80,-89,-86,-79,start
-66,-80,-79,-70,-79,-92,-73,-88,left
-81,-84,-80,-73,-84,-87,-71,-72,back
-78,-82,-89,-79,-69,-82,-79,-87,lock
-86,-75,-74,-79,-90,-63,-93,-85,right
-79,-76,-82,-88,-80,-63,-94,-90,right
-72,-60,-79,-68,-88,-81,-87,-86,start
-74,-81,-85,-65,-84,-92,-60,-76,back
-65,-79,-83,-72,-81,-93,-70,-88,left
-72,-92,-88,-80,-69,-87,-81,-93,lock
-76,-72,-78,-63,-81,-87,-66,-64,back
-67,-58,-73,-71,-79,-89,-81,-82,start
-76,-87,-91,-83,-73,-84,-80,-91,lock
-65,-63,-73,-72,-80,-92,-79,-76,start
-65,-75,-84,-75,-72,-93,-82,-83,left
-62,-60,-62,-54,-78,-84,-80,-75,start
-77,-82,-91,-74,-85,-93,-64,-72,back
-78,-58,-72,-74,-90,-84,-90,-92,start
-78,-72,-74,-84,-86,-71,-83,-72,right
-55,-64,-70,-57,-74,-84,-81,-81,start
-87,-92,-92,-88,-71,-81,-88,-97,lock
-87,-75,-70,-85,-92,-76,-85,-74,right
-93,-80,-85,-83,-72,-69,-92,-84,front
-75,-71,-76,-59,-90,-92,-81,-77,back
-62,-64,-71,-67,-81,-85,-86,-80,start
-76,-90,-91,-83,-72,-91,-87,-86,lock
-93,-85,-71,-89,-87,-66,-91,-89,right
-79,-74,-89,-75,-72,-71,-90,-92,front
-69,-45,-74,-77,-84,-84,-88,-88,start
-73,-65,-72,-44,-88,-85,-68,-71,trunk
-66,-74,-75,-79,-73,-94,-72,-87,left
-82,-77,-78,-74,-86,-92,-68,-61,back
-76,-69,-65,-65,-81,-92,-80,-76,start
-82,-85,-75,-72,-87,-90,-72,-71,back
-77,-84,-87,-78,-66,-78,-81,-88,front
-69,-71,-71,-42,-85,-92,-72,-68,trunk
-65,-83,-83,-82,-71,-91,-76,-83,left
-66,-64,-77,-71,-82,-88,-77,-80,left
-55,-72,-72,-65,-84,-94,-75,-78,left
-81,-80,-78,-63,-82,-92,-61,-72,back
-70,-58,-73,-63,-81,-85,-82,-82,start
-71,-84,-91,-78,-72,-93,-71,-75,lock
-75,-65,-68,-45,-80,-92,-61,-70,trunk
-71,-64,-66,-52,-87,-91,-66,-65,trunk
-84,-76,-75,-78,-81,-64,-93,-83,right
-59,-71,-90,-71,-84,-95,-74,-80,left
-77,-88,-94,-92,-75,-85,-84,-93,lock
-83,-81,-74,-65,-83,-85,-76,-67,back
-75,-57,-69,-68,-81,-90,-85,-84,start
-88,-73,-76,-76,-84,-76,-84,-69,right
-67,-70,-69,-42,-82,-81,-63,-60,trunk
-80,-79,-77,-75,-83,-95,-71,-63,back
-73,-65,-64,-44,-90,-91,-67,-66,trunk
-66,-65,-63,-65,-86,-83,-93,-78,start
-77,-68,-72,-67,-94,-93,-97,-89,start
-87,-78,-71,-85,-89,-78,-94,-73,right
-70,-48,-72,-62,-83,-90,-83,-84,start
-79,-90,-98,-89,-80,-78,-88,-96,lock
-78,-82,-80,-71,-79,-90,-70,-71,back
-63,-63,-63,-35,-91,-92,-71,-62,trunk
-83,-87,-86,-85,-65,-82,-89,-91,front
-60,-79,-78,-77,-83,-92,-70,-88,left
-64,-63,-66,-35,-85,-91,-71,-72,trunk
-78,-69,-68,-73,-81,-75,-88,-74,right
-70,-61,-73,-61,-81,-92,-84,-84,start
-65,-49,-72,-62,-84,-80,-88,-81,start
-69,-63,-60,-62,-81,-88,-81,-82,start
-92,-78,-75,-75,-86,-73,-76,-71,lock
-81,-84,-88,-73,-85,-94,-69,-63,back
-63,-58,-73,-62,-81,-92,-82,-76,start
-74,-76,-79,-64,-82,-87,-76,-59,back
-66,-62,-73,-69,-81,-87,-88,-86,start
-73,-80,-81,-72,-86,-92,-60,-78,back
-81,-93,-92,-88,-78,-75,-85,-91,lock
-73,-74,-80,-65,-82,-90,-59,-75,back
-86,-83,-88,-75,-70,-64,-90,-85,front
-78,-84,-95,-88,-73,-91,-85,-96,lock
-77,-85,-94,-81,-83,-89,-85,-93,lock
-89,-77,-67,-76,-84,-78,-84,-68,right
-73,-52,-64,-60,-83,-89,-77,-79,start
-81,-72,-54,-67,-87,-81,-86,-85,right
-90,-73,-69,-86,-89,-73,-87,-90,right
-73,-61,-63,-34,-86,-92,-67,-65,trunk
-61,-52,-68,-63,-84,-91,-86,-86,start
-87,-84,-72,-85,-84,-66,-90,-87,right
-77,-84,-85,-85,-66,-78,-82,-90,front
-81,-79,-73,-79,-91,-69,-92,-77,right
-65,-61,-70,-59,-78,-84,-78,-80,start
-80,-81,-62,-70,-89,-76,-86,-80,right
-70,-68,-72,-44,-89,-84,-67,-78,trunk
-80,-78,-79,-73,-93,-77,-71,-65,back
-86,-87,-94,-86,-73,-75,-88,-92,front
-92,-76,-69,-82,-87,-71,-91,-88,right
-82,-82,-75,-77,-78,-81,-71,-75,back
-71,-64,-71,-63,-82,-85,-87,-91,start
-67,-65,-69,-33,-81,-87,-78,-68,trunk
-81,-86,-85,-73,-85,-90,-67,-65,back
-72,-86,-87,-80,-76,-91,-75,-94,lock
-91,-92,-80,-86,-83,-82,-93,-88,lock
-80,-71,-74,-63,-85,-92,-70,-74,back
-67,-66,-65,-45,-91,-96,-69,-68,trunk
-71,-55,-72,-65,-85,-91,-80,-85,start
-75,-71,-73,-62,-77,-79,-88,-81,start
-66,-90,-81,-75,-71,-96,-80,-85,left
-79,-86,-75,-65,-90,-85,-75,-61,back
-74,-64,-74,-49,-85,-88,-69,-70,trunk
-68,-63,-73,-63,-81,-92,-82,-82,start
-91,-75,-78,-83,-86,-74,-86,-80,lock
-85,-81,-76,-83,-87,-78,-79,-74,lock
-71,-69,-67,-66,-84,-84,-85,-80,start
-75,-60,-68,-69,-86,-77,-88,-82,start
-74,-87,-60,-73,-89,-74,-88,-83,right
-80,-77,-64,-72,-92,-73,-89,-77,right
-83,-83,-88,-76,-90,-94,-76,-61,back
-80,-77,-89,-82,-62,-83,-83,-86,front
-80,-79,-73,-69,-83,-88,-75,-66,back
-67,-64,-72,-53,-84,-93,-73,-69,trunk
-77,-91,-92,-82,-79,-89,-74,-72,lock
-86,-94,-93,-82,-73,-72,-90,-92,front
-73,-63,-73,-52,-85,-90,-68,-69,trunk
-87,-82,-83,-69,-87,-91,-67,-66,back
-71,-85,-92,-78,-78,-90,-80,-89,lock
-69,-57,-71,-46,-88,-86,-65,-71,trunk
-80,-86,-88,-86,-69,-69,-96,-90,front
-72,-83,-90,-78,-85,-92,-69,-72,back
-74,-62,-67,-61,-80,-91,-85,-80,start
-81,-86,-90,-80,-69,-76,-87,-88,front
-91,-78,-92,-70,-86,-96,-68,-69,back
-69,-90,-91,-81,-74,-94,-77,-86,lock
