RSSI LEFT_ORIGIN,RSSI MIDDLE_ORIGIN,RSSI RIGHT_ORIGIN,RSSI TRUNK_ORIGIN,RSSI FRONTLEFT_ORIGIN,RSSI FRONTRIGHT_ORIGIN,RSSI REARLEFT_ORIGIN,RSSI REARRIGHT_ORIGIN,class
-67,-59,-65,-64,-80,-84,-75,-77,start
-83,-90,-82,-86,-86,-89,-73,-79,lock
-80,-81,-65,-72,-86,-75,-90,-75,right
-61,-60,-76,-57,-81,-87,-82,-81,start
-85,-81,-85,-86,-74,-71,-90,-84,front
-75,-55,-70,-63,-75,-81,-76,-76,start
-87,-89,-93,-78,-69,-73,-88,-90,front
-73,-68,-61,-60,-86,-85,-83,-82,start
-81,-75,-82,-61,-89,-95,-73,-68,back
-84,-94,-72,-78,-87,-75,-73,-67,right
-74,-66,-65,-69,-89,-88,-84,-83,start
-83,-91,-94,-81,-72,-74,-88,-94,front
-72,-51,-72,-65,-84,-91,-83,-83,start
-76,-57,-73,-67,-78,-83,-82,-83,start
-72,-64,-69,-66,-75,-81,-87,-75,start
-67,-64,-66,-53,-88,-91,-71,-70,trunk
-71,-65,-67,-51,-85,-87,-67,-64,trunk
-73,-90,-88,-79,-60,-78,-83,-86,front
-68,-62,-70,-64,-83,-88,-80,-85,start
-81,-81,-83,-72,-79,-83,-68,-71,back
-72,-88,-88,-89,-69,-81,-85,-92,lock
-75,-57,-69,-68,-81,-90,-85,-84,start
-67,-74,-79,-73,-77,-92,-75,-84,left
-67,-62,-79,-73,-81,-99,-74,-81,left
-71,-52,-62,-59,-77,-81,-79,-78,start
-80,-80,-85,-77,-70,-74,-92,-94,front
-66,-62,-65,-60,-82,-80,-78,-87,start
-72,-58,-71,-66,-86,-84,-82,-87,start
-66,-63,-68,-37,-85,-89,-62,-65,trunk
-65,-67,-72,-47,-85,-88,-72,-68,trunk
-72,-87,-91,-73,-84,-92,-72,-88,lock
-81,-84,-82,-79,-84,-70,-90,-85,lock
-73,-92,-92,-73,-85,-92,-72,-77,back
-80,-82,-85,-73,-85,-89,-66,-64,back
-86,-91,-75,-84,-83,-81,-79,-73,lock
-68,-69,-83,-45,-95,-95,-67,-63,trunk
-84,-95,-92,-87,-74,-77,-87,-88,lock
-82,-91,-80,-76,-70,-62,-88,-80,front
-74,-52,-68,-62,-84,-78,-76,-76,start
-71,-50,-74,-67,-85,-86,-76,-80,start
-64,-63,-72,-69,-74,-90,-88,-86,start
-83,-76,-75,-71,-97,-76,-90,-67,right
-87,-82,-72,-79,-91,-83,-82,-72,lock
-79,-84,-92,-74,-67,-72,-90,-88,front
-69,-52,-72,-67,-87,-89,-85,-72,start
-80,-70,-77,-76,-88,-73,-87,-82,right
-86,-81,-79,-79,-79,-64,-87,-92,front
-79,-81,-83,-88,-63,-78,-88,-92,front
-70,-57,-72,-71,-86,-84,-80,-82,start
-67,-82,-89,-74,-76,-91,-70,-84,left
-72,-73,-66,-53,-85,-91,-67,-65,trunk
-88,-86,-84,-87,-84,-63,-97,-87,right
-83,-87,-86,-88,-68,-75,-84,-93,front
-85,-84,-75,-65,-89,-85,-75,-64,back
-72,-53,-75,-69,-86,-86,-82,-81,start
-79,-73,-75,-77,-87,-93,-65,-64,back
-70,-54,-81,-65,-86,-91,-76,-76,start
-82,-85,-96,-84,-71,-72,-89,-90,front
-86,-87,-72,-71,-92,-82,-72,-67,back
-85,-83,-83,-77,-69,-63,-94,-90,front
-78,-80,-88,-80,-73,-64,-90,-86,front
-85,-89,-81,-80,-71,-65,-93,-79,front
-81,-73,-76,-71,-94,-77,-90,-66,right
-80,-83,-86,-83,-68,-81,-84,-93,front
-69,-71,-71,-42,-84,-93,-67,-64,trunk
-63,-74,-82,-72,-78,-96,-79,-81,left
-53,-67,-71,-61,-79,-90,-75,-88,left
-71,-78,-87,-82,-78,-91,-77,-84,left
-55,-73,-85,-73,-83,-93,-71,-78,left
-81,-75,-76,-57,-91,-91,-86,-68,back
-73,-58,-71,-70,-82,-80,-85,-87,start
-85,-79,-71,-85,-90,-75,-76,-67,right
-66,-65,-72,-39,-85,-86,-63,-59,trunk
-78,-81,-86,-83,-65,-78,-80,-91,front
-79,-82,-89,-74,-82,-93,-66,-61,back
-83,-82,-84,-76,-88,-82,-73,-70,lock
-79,-80,-85,-82,-73,-74,-91,-84,front
-81,-77,-75,-69,-87,-86,-80,-62,back
-81,-86,-79,-81,-80,-70,-87,-84,lock
-67,-61,-65,-63,-81,-90,-85,-78,start
-80,-86,-90,-81,-70,-91,-75,-92,left
-73,-63,-76,-72,-86,-89,-82,-82,start
-86,-71,-64,-75,-97,-77,-87,-86,right
-71,-64,-69,-47,-92,-90,-74,-70,trunk
-83,-82,-72,-78,-89,-64,-91,-82,right
-70,-81,-90,-85,-77,-88,-81,-88,left
-80,-89,-81,-85,-62,-80,-84,-89,front
-76,-80,-87,-65,-86,-94,-60,-71,back
-87,-79,-72,-79,-86,-76,-73,-73,lock
-79,-80,-86,-71,-83,-89,-58,-66,back
-70,-56,-80,-63,-85,-88,-77,-75,start
-74,-57,-72,-70,-86,-93,-82,-88,start
-69,-83,-83,-73,-73,-92,-75,-87,left
-62,-80,-85,-88,-83,-95,-70,-81,left
-71,-62,-70,-52,-88,-89,-71,-66,trunk
-83,-84,-79,-78,-81,-86,-77,-67,back
-64,-86,-85,-73,-78,-95,-71,-93,left
-56,-63,-72,-78,-86,-92,-79,-84,left
-77,-85,-84,-89,-59,-81,-82,-87,front
-56,-70,-75,-67,-82,-95,-78,-88,left
-70,-64,-69,-64,-83,-84,-84,-78,start
-66,-63,-66,-65,-80,-89,-83,-81,start
-67,-43,-78,-64,-79,-80,-78,-76,start
-80,-87,-85,-86,-64,-73,-82,-87,front
-79,-66,-71,-38,-80,-89,-67,-69,trunk
-72,-60,-67,-59,-84,-92,-76,-89,start
-75,-63,-75,-57,-89,-87,-72,-74,trunk
-69,-75,-80,-73,-79,-93,-72,-80,left
-79,-77,-85,-82,-80,-72,-88,-90,front
-82,-82,-85,-73,-87,-85,-69,-64,back
-74,-51,-67,-66,-83,-77,-75,-75,start
-83,-76,-72,-78,-91,-72,-87,-77,right
-64,-61,-66,-35,-85,-90,-70,-71,trunk
-76,-72,-78,-63,-81,-87,-66,-64,back
-74,-66,-65,-45,-93,-88,-67,-65,trunk
-70,-58,-59,-71,-82,-80,-83,-81,start
-65,-65,-77,-72,-80,-98,-74,-79,left
-86,-86,-93,-79,-68,-71,-93,-88,front
-82,-88,-76,-75,-92,-86,-71,-74,lock
-76,-79,-68,-76,-89,-78,-87,-78,right
-70,-67,-51,-62,-89,-77,-77,-80,start
-66,-68,-68,-48,-89,-86,-65,-65,trunk
-89,-97,-90,-90,-72,-82,-92,-94,lock
-79,-70,-72,-70,-88,-70,-89,-93,right
-65,-65,-73,-65,-80,-84,-77,-82,start
-65,-75,-84,-75,-72,-93,-82,-83,left
-84,-73,-70,-75,-82,-67,-90,-78,right
-69,-68,-72,-50,-85,-95,-70,-67,trunk
-78,-75,-80,-62,-89,-93,-69,-71,back
-82,-84,-89,-87,-66,-73,-86,-91,front
-66,-81,-89,-73,-78,-94,-72,-86,left
-71,-64,-71,-35,-94,-92,-69,-73,trunk
-70,-63,-76,-38,-86,-94,-70,-71,trunk
-65,-74,-82,-69,-84,-94,-66,-82,left
-71,-56,-71,-69,-81,-87,-87,-91,start
-74,-70,-69,-44,-89,-93,-78,-71,trunk
-71,-72,-75,-64,-88,-90,-71,-71,back
-78,-83,-72,-85,-93,-80,-77,-65,lock
-80,-80,-84,-79,-68,-76,-90,-87,front
-82,-81,-88,-81,-64,-76,-85,-93,front
-83,-86,-82,-81,-70,-65,-94,-86,front
-77,-85,-93,-82,-65,-90,-80,-91,lock
-74,-46,-68,-65,-91,-93,-88,-81,start
-82,-97,-62,-75,-86,-78,-87,-74,right
-59,-62,-72,-74,-77,-96,-86,-81,left
-78,-76,-77,-79,-86,-66,-87,-82,right
-81,-84,-90,-86,-70,-69,-89,-90,front
-75,-73,-78,-61,-84,-92,-70,-69,back
-58,-60,-71,-59,-77,-90,-77,-76,start
-79,-74,-66,-74,-90,-75,-91,-76,right
-79,-89,-91,-87,-79,-77,-88,-94,lock
-68,-65,-60,-61,-79,-88,-81,-82,start
-72,-62,-74,-33,-88,-93,-67,-73,trunk
-83,-94,-92,-89,-71,-73,-91,-97,lock
-68,-70,-72,-38,-86,-92,-68,-68,trunk
-72,-88,-86,-83,-68,-81,-82,-91,lock
-67,-64,-70,-42,-85,-94,-64,-65,trunk
-72,-63,-69,-67,-83,-85,-83,-86,start
-78,-66,-78,-74,-80,-82,-81,-82,start
-70,-61,-75,-38,-93,-91,-66,-67,trunk
-82,-79,-85,-80,-66,-72,-86,-92,front
-79,-79,-91,-79,-71,-78,-83,-89,front
-77,-84,-82,-75,-81,-89,-69,-61,back
-69,-57,-62,-61,-76,-81,-76,-79,start
-57,-72,-79,-68,-79,-92,-72,-79,left
-64,-73,-80,-74,-73,-95,-73,-89,left
-81,-79,-81,-84,-89,-78,-74,-71,lock
-67,-69,-73,-49,-83,-92,-73,-62,trunk
-63,-80,-87,-73,-78,-91,-71,-90,left
-69,-78,-90,-73,-73,-95,-82,-80,left
-75,-64,-74,-67,-85,-92,-82,-76,start
-95,-82,-72,-81,-94,-64,-90,-89,right
-56,-79,-75,-69,-79,-94,-75,-86,left
-77,-80,-88,-72,-82,-92,-66,-61,back
-83,-84,-88,-78,-73,-72,-88,-93,front
-69,-65,-68,-47,-83,-93,-72,-71,trunk
-70,-62,-76,-62,-81,-87,-88,-85,start
-71,-63,-75,-52,-87,-89,-69,-65,trunk
-73,-65,-60,-51,-77,-87,-73,-85,start
-67,-75,-89,-74,-72,-88,-75,-83,left
-67,-85,-90,-73,-82,-94,-72,-84,left
-84,-94,-92,-87,-75,-77,-97,-91,lock
-76,-79,-61,-73,-90,-76,-86,-87,right
-68,-66,-70,-37,-90,-88,-67,-63,trunk
-63,-65,-67,-40,-83,-88,-70,-68,trunk
-72,-79,-86,-77,-67,-88,-80,-85,left
-68,-60,-75,-72,-79,-84,-75,-75,start
-84,-85,-73,-71,-88,-91,-71,-63,back
-79,-79,-81,-69,-85,-95,-61,-70,back
-86,-74,-80,-82,-88,-77,-86,-88,right
-69,-61,-72,-66,-78,-91,-83,-84,start
-58,-76,-77,-71,-82,-92,-71,-83,left
-81,-71,-75,-64,-86,-91,-68,-75,back
-73,-62,-77,-64,-80,-88,-85,-86,start
-71,-60,-61,-66,-86,-87,-85,-78,start
-72,-62,-75,-47,-84,-89,-71,-75,trunk
-67,-58,-66,-53,-81,-84,-78,-77,start
-68,-61,-72,-67,-93,-86,-82,-84,start
-69,-72,-76,-45,-91,-95,-68,-66,trunk
-79,-72,-84,-68,-87,-89,-62,-72,back
-84,-80,-72,-89,-92,-74,-72,-70,right
-73,-74,-82,-75,-85,-91,-66,-83,back
-74,-87,-84,-78,-74,-90,-75,-83,left
-51,-68,-72,-71,-83,-92,-79,-74,left
-64,-66,-68,-44,-84,-94,-66,-69,trunk
-62,-66,-67,-66,-81,-83,-79,-84,start
-73,-79,-81,-81,-74,-96,-83,-89,left
-68,-69,-82,-66,-79,-93,-68,-82,left
-84,-78,-78,-71,-91,-88,-75,-63,back
-64,-60,-69,-63,-75,-85,-79,-85,start
-87,-80,-69,-80,-89,-74,-74,-80,right
-76,-78,-84,-67,-86,-90,-65,-62,back
-73,-67,-63,-51,-84,-87,-73,-77,start
-75,-76,-84,-72,-83,-93,-56,-80,back
-72,-85,-88,-81,-78,-89,-71,-76,lock
-61,-58,-68,-56,-83,-87,-80,-80,start
-69,-44,-74,-72,-87,-83,-87,-82,start
-65,-58,-75,-63,-89,-90,-81,-81,start
-71,-71,-71,-44,-81,-94,-72,-67,trunk
-78,-88,-74,-77,-88,-76,-73,-71,lock
-79,-72,-81,-81,-84,-63,-94,-77,right
-79,-86,-86,-79,-79,-95,-73,-86,lock
-73,-68,-77,-73,-80,-93,-83,-85,left
-69,-58,-67,-63,-80,-89,-75,-85,start
-71,-77,-80,-70,-78,-96,-65,-75,back
-75,-74,-81,-65,-86,-88,-78,-71,back
-69,-62,-67,-63,-79,-89,-88,-80,start
-70,-62,-65,-51,-87,-94,-74,-69,trunk
-75,-55,-68,-68,-83,-83,-89,-89,start
-63,-73,-87,-69,-88,-91,-69,-83,left
-64,-74,-85,-76,-80,-97,-66,-84,left
-80,-80,-87,-80,-68,-72,-94,-86,front
-66,-65,-54,-63,-77,-83,-76,-81,start
-62,-63,-84,-60,-82,-86,-84,-82,start
-80,-88,-89,-92,-70,-75,-84,-91,front
-54,-69,-71,-63,-83,-90,-77,-88,left
-81,-86,-78,-81,-88,-70,-94,-85,lock
-80,-60,-66,-67,-89,-85,-75,-79,start
-69,-66,-70,-45,-83,-91,-71,-71,trunk
-54,-68,-71,-57,-75,-85,-78,-83,start
-73,-58,-73,-64,-85,-81,-88,-84,start
-75,-70,-73,-64,-85,-93,-64,-86,trunk
-61,-73,-87,-75,-77,-91,-71,-85,left
-71,-53,-72,-73,-80,-70,-84,-85,start
-91,-84,-90,-79,-80,-91,-71,-77,lock
-70,-60,-78,-71,-81,-91,-81,-85,left
-75,-87,-92,-85,-63,-83,-81,-91,lock
-76,-73,-73,-65,-91,-97,-89,-78,back
-70,-80,-81,-72,-73,-96,-82,-84,left
-66,-65,-69,-46,-81,-85,-70,-68,trunk
-73,-60,-62,-57,-76,-82,-87,-79,start
-86,-87,-94,-86,-73,-75,-88,-92,front
-64,-64,-68,-63,-85,-87,-87,-83,start
-85,-77,-71,-84,-85,-64,-87,-83,right
-68,-60,-63,-62,-78,-86,-83,-82,start
-56,-74,-74,-68,-77,-96,-72,-87,left
-82,-78,-92,-79,-67,-70,-92,-92,front
-70,-54,-69,-61,-79,-83,-85,-77,start
-72,-66,-70,-45,-89,-88,-69,-70,trunk
-87,-79,-74,-79,-86,-78,-75,-73,lock
-73,-83,-86,-79,-78,-97,-80,-91,lock
-85,-86,-87,-80,-75,-66,-86,-84,front
-87,-80,-77,-81,-83,-70,-83,-76,lock
-80,-79,-71,-78,-87,-72,-87,-78,right
-84,-76,-71,-88,-88,-82,-89,-72,right
-95,-75,-77,-80,-84,-60,-89,-86,right
-71,-68,-65,-67,-76,-85,-87,-82,right
-79,-65,-63,-72,-90,-71,-88,-87,right
-71,-85,-88,-74,-76,-95,-68,-84,left
-72,-86,-87,-80,-76,-91,-75,-94,lock
-76,-81,-91,-74,-87,-90,-62,-72,back
-92,-85,-78,-89,-81,-66,-91,-87,right
-74,-71,-77,-64,-86,-97,-69,-79,back
-71,-64,-77,-67,-81,-87,-85,-83,start
-72,-61,-71,-65,-88,-85,-88,-86,start
-76,-83,-83,-78,-66,-73,-91,-91,front
-72,-61,-69,-44,-88,-88,-72,-67,trunk
-89,-92,-80,-81,-82,-84,-76,-72,lock
-69,-61,-67,-52,-85,-89,-66,-65,trunk
-74,-73,-76,-61,-79,-88,-71,-71,back
-56,-76,-75,-70,-78,-93,-71,-82,left
-67,-66,-61,-64,-81,-85,-80,-86,start
-82,-78,-82,-79,-62,-84,-79,-88,front
-82,-86,-87,-84,-82,-92,-71,-69,lock
-71,-60,-70,-44,-85,-89,-71,-63,trunk
-74,-82,-85,-79,-78,-97,-73,-82,lock
-80,-92,-93,-81,-74,-70,-93,-91,front
-79,-61,-76,-60,-89,-84,-87,-86,start
-63,-74,-85,-70,-87,-94,-69,-82,left
-68,-79,-84,-80,-77,-92,-77,-79,left
-88,-86,-80,-77,-89,-84,-74,-74,lock
-75,-64,-63,-64,-72,-83,-83,-79,start
-57,-61,-72,-74,-80,-94,-88,-81,start
-64,-58,-70,-71,-78,-90,-86,-85,start
-60,-61,-65,-69,-80,-81,-81,-79,start
-73,-84,-87,-83,-70,-75,-78,-91,front
-91,-82,-83,-78,-87,-84,-69,-66,back
-92,-82,-72,-78,-90,-68,-94,-84,right
-74,-55,-59,-68,-76,-87,-74,-76,start
-67,-66,-69,-49,-83,-90,-67,-68,trunk
-67,-54,-60,-58,-88,-82,-73,-79,start
-71,-65,-55,-58,-83,-78,-75,-79,start
-75,-80,-90,-77,-71,-93,-79,-89,left
-80,-83,-70,-87,-86,-73,-96,-73,right
-86,-93,-79,-79,-89,-80,-73,-83,lock
-79,-74,-64,-76,-83,-73,-87,-82,right
-60,-70,-72,-69,-81,-95,-69,-85,left
-82,-74,-68,-78,-82,-74,-84,-76,right
-74,-58,-71,-62,-82,-79,-85,-85,start
-75,-69,-75,-61,-84,-97,-81,-79,back
-67,-58,-72,-56,-81,-87,-74,-83,start
-71,-63,-74,-70,-90,-85,-82,-88,start
-83,-82,-74,-82,-91,-69,-89,-80,lock
-87,-81,-78,-75,-94,-70,-86,-74,right
-60,-74,-72,-72,-81,-95,-67,-81,left
-89,-73,-73,-75,-83,-72,-88,-77,right
-82,-78,-67,-87,-88,-77,-91,-78,right
-83,-79,-72,-69,-86,-85,-74,-65,back
-66,-60,-62,-53,-71,-82,-74,-71,start
-66,-62,-70,-37,-90,-90,-64,-61,trunk
-66,-56,-71,-70,-86,-96,-87,-82,start
-85,-74,-79,-82,-87,-73,-81,-72,lock
-81,-81,-82,-88,-64,-79,-89,-89,front
-83,-75,-74,-74,-89,-71,-87,-78,right
-80,-77,-66,-86,-88,-79,-90,-76,right
-84,-84,-90,-86,-69,-76,-86,-91,front
-81,-83,-73,-91,-86,-69,-84,-78,lock
-69,-62,-74,-65,-80,-96,-90,-82,start
-83,-83,-79,-76,-85,-82,-73,-67,back
-77,-83,-67,-76,-83,-71,-86,-73,right
-69,-66,-67,-36,-81,-93,-70,-69,trunk
-91,-75,-73,-73,-85,-74,-90,-77,right
-60,-64,-74,-70,-79,-92,-84,-83,start
-69,-63,-64,-56,-77,-87,-88,-84,start
-83,-80,-85,-83,-67,-79,-85,-89,front
-86,-80,-97,-71,-85,-93,-73,-67,lock
-75,-88,-93,-78,-71,-72,-91,-94,front
-79,-80,-77,-82,-90,-60,-91,-86,right
-70,-63,-70,-36,-83,-91,-66,-63,trunk
-83,-89,-86,-77,-79,-86,-73,-69,lock
-61,-69,-76,-71,-82,-89,-77,-83,left
-68,-53,-69,-59,-80,-83,-77,-83,start
-87,-89,-80,-79,-93,-83,-72,-83,lock
-87,-80,-72,-82,-87,-72,-92,-75,right
-83,-86,-82,-73,-82,-93,-67,-61,back
-56,-63,-72,-73,-83,-94,-81,-81,left
-63,-72,-89,-75,-84,-93,-72,-87,left
-80,-78,-84,-82,-72,-75,-93,-95,front
-73,-51,-72,-65,-80,-80,-83,-82,start
-64,-62,-65,-71,-83,-93,-83,-83,start
-68,-65,-72,-45,-81,-91,-75,-64,trunk
-68,-67,-69,-43,-89,-92,-66,-69,trunk
-71,-63,-74,-45,-83,-86,-69,-64,trunk
-73,-72,-74,-60,-84,-90,-67,-78,back
-67,-69,-72,-66,-85,-93,-80,-80,start
-65,-81,-83,-74,-73,-92,-78,-85,left
-70,-74,-83,-72,-80,-92,-77,-82,left
-60,-58,-73,-57,-76,-83,-80,-82,start
-79,-87,-81,-80,-74,-67,-93,-91,front
-72,-60,-73,-62,-82,-88,-77,-82,start
-74,-71,-78,-57,-87,-92,-81,-75,back
-79,-77,-69,-80,-85,-70,-89,-77,right
-89,-74,-71,-73,-86,-71,-87,-80,right
-83,-83,-77,-77,-82,-85,-69,-77,back
-67,-62,-70,-42,-79,-89,-66,-64,trunk
-63,-73,-84,-71,-75,-94,-69,-84,left
-42,-65,-75,-71,-88,-95,-87,-76,left
-81,-73,-74,-57,-83,-89,-74,-70,back
-74,-72,-71,-63,-78,-80,-86,-81,start
-61,-62,-72,-68,-80,-96,-89,-82,start
-70,-52,-71,-64,-86,-90,-84,-85,start
-83,-92,-89,-83,-75,-76,-87,-88,lock
-71,-58,-71,-69,-79,-87,-80,-80,start
-83,-91,-82,-77,-71,-65,-84,-80,front
-81,-63,-77,-71,-89,-84,-78,-88,start
-77,-75,-60,-68,-88,-74,-89,-77,right
-77,-84,-90,-87,-76,-92,-80,-78,lock
-72,-83,-90,-75,-84,-93,-76,-80,lock
-87,-83,-92,-82,-71,-75,-90,-92,front
-56,-76,-77,-71,-80,-94,-71,-86,left
-80,-73,-82,-64,-76,-92,-59,-71,back
-62,-79,-90,-71,-81,-97,-69,-83,left
-83,-80,-81,-83,-83,-70,-90,-85,right
-74,-58,-71,-72,-81,-79,-77,-84,start
-70,-60,-78,-64,-82,-92,-81,-84,start
-86,-76,-73,-72,-84,-71,-91,-79,right
-69,-51,-72,-66,-87,-89,-84,-73,start
-75,-73,-83,-75,-71,-94,-78,-89,left
-66,-60,-70,-40,-91,-89,-64,-68,trunk
-79,-75,-84,-61,-92,-94,-76,-65,back
-65,-58,-68,-60,-83,-87,-80,-77,start
-93,-77,-78,-79,-92,-67,-93,-80,lock
-72,-77,-65,-65,-89,-83,-86,-72,right
-68,-67,-70,-37,-88,-93,-70,-64,trunk
-72,-58,-66,-70,-87,-83,-85,-80,start
-71,-69,-65,-39,-88,-89,-72,-70,trunk
-68,-47,-78,-69,-82,-81,-75,-80,start
-69,-64,-67,-64,-85,-85,-85,-77,start
-66,-61,-68,-64,-79,-76,-90,-78,start
-71,-67,-68,-44,-88,-85,-65,-71,trunk
-72,-72,-61,-49,-78,-88,-72,-84,start
-61,-55,-67,-58,-77,-86,-79,-81,start
-81,-81,-83,-68,-82,-88,-67,-58,back
-67,-58,-73,-71,-79,-89,-81,-82,start
-70,-63,-66,-46,-85,-87,-69,-64,trunk
-86,-79,-76,-70,-80,-96,-65,-77,back
-58,-61,-74,-74,-81,-93,-84,-84,left
-70,-76,-91,-76,-79,-90,-82,-88,left
-80,-76,-90,-74,-70,-87,-79,-92,front
-72,-63,-67,-59,-86,-84,-81,-86,start
-69,-89,-86,-79,-76,-93,-75,-84,lock
-85,-82,-87,-88,-62,-72,-92,-91,front
-93,-71,-69,-83,-87,-73,-85,-82,right
-81,-85,-88,-73,-85,-90,-67,-64,back
-82,-75,-75,-75,-83,-79,-88,-71,right
-64,-80,-80,-72,-83,-95,-69,-86,left
-71,-76,-87,-67,-80,-90,-67,-88,left
-79,-71,-79,-71,-88,-71,-90,-82,right
-78,-86,-82,-83,-62,-71,-86,-88,front
-65,-68,-71,-70,-76,-85,-77,-86,start
-90,-72,-74,-87,-87,-80,-92,-71,right
-69,-84,-87,-86,-84,-96,-74,-80,lock
-89,-79,-73,-81,-84,-74,-90,-76,lock
-73,-89,-87,-82,-74,-88,-79,-89,lock
-63,-80,-86,-81,-77,-92,-78,-82,left
-65,-80,-75,-71,-79,-94,-72,-81,left
-74,-64,-68,-43,-77,-90,-70,-68,trunk
-82,-67,-80,-75,-85,-73,-91,-84,right
-74,-90,-90,-78,-71,-87,-84,-91,lock
-85,-78,-69,-80,-87,-77,-85,-75,right
-86,-86,-91,-78,-70,-63,-90,-87,front
-91,-81,-72,-83,-83,-73,-83,-73,lock
-81,-73,-76,-84,-81,-75,-84,-71,right
-64,-67,-65,-45,-89,-92,-72,-71,trunk
-80,-83,-86,-83,-68,-81,-84,-93,front
-84,-75,-67,-80,-85,-70,-92,-80,right
-84,-88,-89,-77,-66,-71,-91,-92,front
-68,-67,-83,-71,-83,-93,-93,-86,start
-72,-80,-87,-76,-73,-94,-81,-90,left
-60,-77,-84,-71,-78,-97,-76,-89,left
-80,-87,-85,-84,-74,-69,-90,-87,front
-73,-67,-67,-52,-81,-88,-74,-74,start
-82,-80,-90,-83,-69,-85,-78,-84,lock
-73,-83,-90,-74,-76,-92,-76,-93,lock
-72,-81,-87,-81,-74,-92,-73,-82,left
-72,-74,-74,-56,-88,-91,-73,-69,back
-81,-93,-95,-93,-72,-80,-85,-94,lock
-86,-84,-89,-89,-72,-79,-86,-91,front
-86,-74,-79,-74,-85,-72,-92,-78,right
-76,-85,-87,-80,-62,-72,-82,-88,front
-55,-69,-83,-73,-82,-94,-71,-77,left
-67,-63,-65,-60,-85,-94,-74,-77,start
-80,-85,-81,-87,-64,-72,-88,-92,front
-82,-90,-87,-87,-72,-74,-88,-93,lock
-68,-63,-74,-63,-81,-93,-82,-81,start
-82,-90,-94,-80,-73,-92,-73,-94,lock
-62,-86,-81,-79,-82,-92,-73,-80,left
-73,-64,-76,-45,-82,-93,-77,-70,trunk
-85,-82,-87,-88,-62,-72,-92,-91,front
-87,-78,-71,-85,-89,-78,-94,-73,right
-87,-86,-75,-80,-90,-73,-81,-80,lock
-80,-81,-87,-69,-85,-89,-59,-65,back
-71,-80,-87,-78,-71,-87,-80,-87,left
-71,-54,-81,-65,-86,-93,-77,-76,start
-85,-83,-93,-89,-78,-94,-73,-76,lock
-87,-91,-95,-92,-77,-80,-91,-93,lock
-79,-62,-63,-72,-91,-75,-96,-86,right
-67,-61,-77,-76,-92,-89,-87,-76,start
-80,-80,-87,-80,-68,-72,-94,-86,front
-81,-73,-83,-65,-85,-94,-59,-68,back
-73,-81,-87,-77,-71,-94,-82,-91,left
-63,-77,-79,-73,-83,-95,-73,-87,left
-60,-58,-72,-56,-76,-84,-88,-81,start
-72,-89,-91,-84,-68,-80,-83,-88,lock
-79,-81,-68,-72,-83,-74,-86,-78,right
-72,-50,-68,-70,-83,-79,-88,-87,start
-81,-84,-80,-73,-84,-87,-71,-72,back
-82,-85,-85,-73,-79,-96,-77,-78,lock
-79,-80,-81,-76,-71,-71,-90,-86,front
-68,-72,-68,-43,-85,-96,-71,-69,trunk
-89,-74,-70,-76,-85,-66,-89,-77,right
-82,-81,-85,-81,-78,-70,-92,-92,front
-85,-80,-79,-72,-87,-67,-92,-78,right
-70,-72,-72,-44,-85,-91,-70,-68,trunk
-74,-60,-76,-61,-88,-80,-79,-86,start
-81,-83,-84,-69,-82,-88,-69,-59,back
-69,-65,-80,-63,-82,-83,-77,-84,start
-83,-79,-68,-76,-89,-75,-73,-74,right
-83,-85,-76,-72,-83,-86,-70,-66,back
-70,-64,-68,-42,-82,-90,-69,-65,trunk
-81,-80,-84,-82,-89,-72,-80,-72,lock
-68,-68,-71,-67,-78,-92,-87,-76,start
-70,-55,-73,-61,-86,-92,-84,-84,start
-73,-70,-45,-72,-87,-81,-90,-91,right
-70,-52,-79,-66,-81,-85,-87,-82,start
-68,-52,-70,-64,-85,-79,-76,-81,start
-70,-72,-68,-48,-90,-89,-68,-68,trunk
-86,-84,-81,-87,-75,-71,-89,-90,lock
-80,-65,-77,-76,-86,-75,-87,-78,right
-89,-81,-79,-77,-78,-70,-92,-87,front
-53,-70,-72,-63,-86,-94,-79,-73,left
-71,-54,-66,-64,-85,-76,-76,-79,start
-78,-72,-71,-73,-88,-74,-89,-85,right
-84,-92,-93,-86,-71,-77,-91,-92,lock
-67,-66,-61,-64,-81,-85,-80,-86,start
-72,-58,-69,-65,-82,-86,-83,-87,start
-67,-58,-73,-65,-85,-83,-90,-82,start
-84,-84,-93,-81,-71,-72,-90,-92,front
-66,-62,-69,-59,-79,-92,-78,-85,start
-75,-82,-85,-64,-85,-94,-60,-62,back
-56,-57,-69,-59,-76,-86,-77,-74,start
-59,-64,-72,-72,-85,-99,-73,-80,left
-83,-84,-79,-75,-90,-70,-90,-80,right
-66,-64,-77,-71,-82,-88,-77,-80,left
-72,-49,-72,-69,-86,-86,-77,-83,start
-76,-69,-65,-74,-88,-78,-95,-76,right
-83,-80,-72,-75,-84,-68,-95,-75,right
-71,-81,-82,-68,-88,-95,-63,-78,back
-84,-73,-81,-59,-85,-88,-67,-82,back
-73,-76,-78,-73,-78,-94,-65,-65,back
-67,-64,-70,-42,-89,-90,-67,-64,trunk
-88,-76,-72,-87,-86,-83,-93,-70,right
-67,-58,-60,-54,-79,-87,-78,-71,start
-71,-59,-74,-65,-86,-89,-77,-85,start
-79,-90,-93,-83,-71,-72,-92,-89,front
