RSSI LEFT_ORIGIN;RSSI MIDDLE_ORIGIN;RSSI RIGHT_ORIGIN;RSSI TRUNK_ORIGIN;RSSI FRONTLEFT_ORIGIN;RSSI FRONTRIGHT_ORIGIN;RSSI REARLEFT_ORIGIN;RSSI REARRIGHT_ORIGIN;COUNTER FLAG
-90;-88;-77;-75;-69;-91;-69;-73;106
-90;-88;-77;-75;-69;-92;-68;-73;106
-90;-89;-77;-75;-69;-92;-68;-73;106
-90;-89;-77;-75;-69;-92;-68;-73;106
-90;-89;-77;-75;-69;-92;-68;-73;106
-90;-89;-77;-75;-69;-92;-68;-73;106
-90;-87;-78;-76;-69;-92;-67;-75;106
-89;-88;-77;-76;-69;-92;-68;-74;106
-89;-88;-77;-76;-69;-92;-68;-74;106
-88;-87;-77;-76;-69;-92;-68;-75;106
-88;-88;-78;-75;-70;-100;-67;-75;106
-89;-88;-77;-75;-69;-100;-67;-76;106
-89;-88;-78;-76;-70;-100;-68;-76;106
-89;-88;-78;-76;-70;-100;-68;-76;106
-90;-87;-77;-76;-69;-100;-68;-76;106
-89;-88;-77;-76;-69;-100;-68;-76;106
-89;-88;-77;-76;-69;-100;-68;-76;106
-89;-88;-77;-76;-69;-100;-68;-76;106
-91;-88;-77;-76;-69;-100;-68;-76;106
-89;-86;-78;-76;-68;-99;-68;-76;106
-90;-87;-77;-77;-69;-99;-68;-77;106
-89;-88;-77;-77;-70;-101;-68;-77;106
-90;-87;-78;-76;-70;-101;-68;-77;106
-88;-86;-77;-75;-70;-101;-68;-77;106
-89;-87;-77;-75;-71;-101;-68;-77;106
-90;-87;-78;-76;-71;-101;-67;-77;106
-91;-86;-77;-76;-71;-99;-68;-77;106
-90;-87;-77;-76;-71;-99;-69;-77;106
-90;-86;-77;-76;-71;-99;-69;-77;106
-90;-86;-77;-76;-71;-99;-69;-77;106
-92;-85;-77;-76;-71;-99;-69;-77;106
-90;-85;-77;-75;-72;-99;-69;-77;106
-90;-85;-76;-75;-72;-99;-70;-77;106
-91;-86;-77;-75;-71;-100;-71;-77;106
-91;-86;-77;-75;-70;-100;-71;-77;106
-91;-87;-77;-75;-70;-100;-71;-77;106
-90;-87;-78;-75;-70;-100;-70;-76;106
-88;-87;-79;-75;-70;-100;-72;-76;106
-88;-89;-78;-75;-70;-100;-72;-76;106
-88;-87;-78;-74;-70;-100;-72;-76;106
-88;-87;-78;-74;-69;-100;-71;-75;106
-88;-86;-79;-74;-69;-100;-71;-75;106
-88;-86;-79;-74;-69;-100;-71;-75;106
-88;-86;-79;-74;-69;-100;-71;-75;106
-85;-86;-78;-74;-69;-100;-71;-74;106
-85;-85;-77;-74;-71;-100;-71;-74;106
-85;-86;-77;-74;-71;-100;-71;-74;106
-85;-86;-78;-74;-71;-100;-71;-73;106
-85;-85;-78;-74;-70;-96;-72;-73;106
-85;-85;-78;-74;-71;-96;-69;-73;106
-85;-86;-78;-74;-71;-95;-71;-73;106
-85;-85;-77;-75;-71;-95;-71;-73;106
-85;-85;-78;-74;-71;-95;-72;-73;106
-85;-85;-77;-75;-72;-95;-72;-73;106
-85;-85;-77;-74;-72;-95;-72;-73;106
-85;-86;-77;-74;-72;-97;-72;-73;106
-85;-86;-77;-74;-72;-97;-72;-73;106
-85;-86;-77;-74;-72;-97;-72;-73;106
-85;-86;-77;-74;-72;-97;-72;-73;106
-85;-86;-77;-74;-72;-97;-72;-73;106
-85;-88;-80;-74;-69;-91;-72;-74;106
-86;-89;-79;-75;-68;-90;-71;-75;106
-86;-89;-79;-74;-68;-90;-71;-75;106
-86;-89;-79;-74;-68;-90;-71;-75;106
-86;-89;-79;-74;-68;-91;-71;-75;106
-86;-89;-79;-74;-68;-91;-70;-75;106
-86;-88;-79;-74;-68;-91;-71;-75;106
-86;-88;-79;-74;-68;-91;-71;-75;106
-86;-89;-79;-74;-68;-91;-71;-75;106
-86;-89;-79;-74;-68;-89;-71;-75;106
-86;-88;-79;-75;-68;-89;-71;-75;106
-86;-87;-79;-74;-68;-89;-71;-76;106
-86;-87;-79;-74;-68;-89;-71;-75;106
-86;-87;-79;-76;-68;-92;-71;-75;106
-86;-88;-78;-75;-69;-92;-71;-75;106
-88;-87;-79;-75;-69;-93;-71;-75;106
-87;-87;-79;-75;-69;-93;-72;-75;106
-87;-88;-79;-75;-69;-94;-72;-75;106
-87;-88;-80;-75;-69;-94;-72;-75;106
-87;-88;-79;-74;-69;-91;-70;-75;106
-87;-88;-80;-74;-69;-91;-72;-75;106
-87;-88;-80;-74;-69;-91;-71;-76;106
-87;-88;-80;-74;-69;-91;-71;-76;106
-87;-88;-79;-74;-69;-89;-72;-76;106
-87;-88;-81;-74;-69;-89;-72;-76;107
-87;-88;-81;-74;-69;-89;-72;-76;107
-87;-88;-80;-74;-69;-88;-72;-76;107
-85;-88;-85;-75;-73;-87;-72;-76;107
-85;-88;-85;-73;-73;-87;-78;-79;107
-92;-97;-85;-73;-73;-87;-71;-79;107
-92;-90;-80;-75;-71;-94;-71;-79;107
-92;-94;-79;-76;-71;-94;-71;-79;107
-92;-95;-79;-76;-73;-97;-82;-93;107
-88;-87;-83;-76;-73;-97;-66;-93;107
-90;-84;-81;-76;-70;-90;-66;-93;107
-90;-84;-81;-76;-70;-90;-66;-93;107
-90;-84;-81;-76;-70;-90;-66;-93;107
-85;-84;-85;-79;-80;-90;-62;-71;107
-85;-86;-82;-78;-80;-90;-61;-72;107
-82;-87;-82;-79;-80;-95;-58;-72;107
-83;-87;-82;-79;-68;-95;-58;-72;107
-83;-87;-82;-78;-67;-97;-58;-72;107
-83;-87;-81;-78;-67;-94;-58;-72;107
-83;-86;-82;-80;-67;-94;-58;-72;107
-83;-85;-81;-80;-67;-94;-58;-72;107
-82;-86;-81;-80;-68;-94;-58;-72;107
-82;-87;-82;-79;-69;-94;-58;-71;107
-82;-86;-82;-79;-70;-92;-57;-71;107
-81;-86;-83;-79;-71;-92;-57;-70;107
-81;-85;-82;-78;-71;-89;-57;-70;107
-81;-87;-82;-77;-71;-90;-57;-70;107
-82;-86;-80;-77;-73;-88;-57;-72;107
-82;-85;-81;-77;-70;-87;-56;-73;107
-82;-86;-81;-77;-70;-87;-56;-73;107
-81;-86;-81;-77;-70;-88;-55;-73;107
-81;-86;-80;-77;-72;-90;-55;-73;107
-81;-86;-82;-77;-72;-91;-57;-71;107
-82;-84;-80;-76;-91;-96;-56;-71;107
-82;-84;-80;-78;-91;-96;-57;-73;107
-81;-85;-79;-79;-74;-97;-57;-73;107
-81;-85;-79;-79;-72;-94;-57;-73;107
-81;-86;-79;-79;-72;-94;-57;-72;107
-81;-86;-79;-79;-72;-94;-57;-72;107
-82;-86;-79;-77;-72;-94;-57;-72;107
-82;-86;-80;-77;-89;-94;-57;-72;107
-82;-86;-81;-77;-86;-90;-57;-71;107
-82;-86;-80;-76;-78;-90;-56;-71;107
-83;-86;-80;-76;-78;-91;-56;-72;107
-83;-86;-80;-76;-78;-90;-56;-72;107
-83;-86;-80;-76;-75;-90;-57;-72;107
-83;-86;-80;-76;-75;-91;-56;-72;107
-83;-86;-81;-76;-74;-89;-56;-72;107
-82;-86;-81;-78;-75;-89;-56;-71;107
-83;-86;-80;-74;-75;-89;-56;-71;107
-83;-86;-80;-74;-75;-89;-56;-71;107
-83;-86;-80;-74;-75;-89;-56;-71;107
-83;-86;-80;-74;-75;-89;-56;-71;107
-83;-87;-81;-74;-71;-91;-56;-71;107
-83;-88;-80;-74;-72;-91;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-80;-77;-72;-89;-57;-71;107
-82;-88;-82;-77;-71;-89;-57;-71;107
-83;-91;-81;-77;-71;-89;-57;-71;107
-83;-90;-81;-77;-71;-90;-57;-71;107
-83;-92;-80;-77;-71;-89;-57;-70;107
-83;-90;-80;-78;-71;-90;-57;-70;107
-84;-92;-81;-78;-71;-90;-58;-72;107
-83;-91;-81;-77;-71;-92;-57;-70;107
-84;-91;-81;-77;-70;-90;-57;-70;107
-84;-92;-82;-78;-70;-90;-57;-70;107
-84;-93;-82;-78;-68;-90;-57;-73;107
-84;-90;-82;-77;-68;-90;-58;-70;107
-84;-90;-82;-77;-68;-90;-58;-70;107
-84;-90;-82;-77;-68;-90;-58;-70;107
-83;-88;-82;-77;-68;-90;-58;-73;107
-83;-87;-82;-78;-68;-90;-58;-73;107
-83;-87;-83;-78;-66;-90;-57;-71;107
-84;-87;-83;-78;-66;-90;-57;-71;107
-84;-87;-83;-77;-66;-90;-57;-71;107
-83;-87;-83;-78;-66;-91;-57;-73;107
-84;-86;-83;-78;-65;-92;-57;-73;107
-83;-87;-83;-76;-65;-91;-57;-73;107
-83;-89;-83;-76;-66;-91;-57;-71;107
-83;-88;-83;-77;-66;-89;-57;-71;107
-84;-88;-83;-77;-66;-89;-57;-73;107
-83;-88;-83;-77;-66;-89;-57;-73;107
-83;-89;-79;-78;-67;-89;-57;-70;107
-83;-89;-78;-78;-67;-89;-57;-70;107
-83;-89;-78;-79;-67;-89;-57;-70;107
-83;-89;-78;-78;-67;-88;-56;-72;107
-83;-92;-79;-78;-68;-86;-57;-71;107
-83;-91;-78;-78;-68;-86;-58;-71;107
-82;-91;-79;-78;-68;-86;-58;-71;107
-83;-92;-79;-78;-68;-86;-57;-71;107
-83;-89;-79;-78;-65;-87;-57;-71;107
-83;-92;-78;-77;-65;-87;-55;-72;107
-84;-92;-78;-78;-65;-87;-57;-72;107
-83;-89;-78;-78;-68;-87;-57;-72;107
-83;-89;-78;-78;-68;-87;-57;-72;107
-83;-89;-78;-78;-68;-87;-57;-72;107
-83;-90;-79;-77;-68;-88;-57;-72;108
-84;-90;-79;-78;-69;-87;-57;-71;108
-84;-93;-78;-77;-69;-87;-58;-71;108
-84;-93;-78;-77;-67;-86;-55;-73;108
-84;-87;-83;-76;-66;-86;-57;-73;108
-84;-86;-84;-75;-66;-86;-59;-72;108
-82;-93;-87;-74;-63;-91;-59;-72;108
-82;-93;-83;-74;-62;-91;-61;-73;108
-82;-91;-83;-75;-62;-91;-61;-73;108
-82;-85;-81;-79;-62;-91;-60;-73;108
-82;-85;-81;-87;-63;-91;-60;-73;108
-82;-85;-81;-87;-63;-91;-60;-73;108
-82;-85;-81;-87;-63;-91;-60;-73;108
-82;-85;-81;-87;-72;-91;-60;-73;108
-82;-86;-81;-84;-72;-91;-64;-69;108
-88;-84;-81;-85;-71;-91;-64;-69;108
-87;-85;-81;-81;-71;-93;-64;-69;108
-88;-86;-81;-82;-71;-93;-66;-69;108
-89;-86;-81;-82;-73;-98;-66;-69;108
-91;-88;-74;-80;-73;-98;-68;-72;108
-91;-87;-74;-81;-75;-98;-66;-72;108
-93;-89;-75;-83;-76;-98;-66;-72;108
-93;-86;-75;-83;-77;-98;-67;-72;108
-88;-88;-74;-84;-77;-92;-67;-71;108
-87;-88;-74;-86;-77;-92;-67;-71;108
-86;-93;-74;-85;-72;-90;-67;-71;108
-88;-93;-74;-86;-72;-92;-65;-71;108
-88;-91;-74;-92;-72;-91;-63;-70;108
-87;-85;-72;-88;-72;-91;-61;-69;108
-88;-84;-71;-85;-72;-91;-61;-69;108
-89;-82;-71;-82;-71;-91;-61;-69;108
-89;-83;-71;-83;-68;-92;-61;-69;108
-89;-84;-71;-83;-68;-92;-61;-69;108
-88;-83;-71;-82;-68;-92;-62;-69;108
-90;-85;-71;-81;-68;-92;-62;-69;108
-92;-87;-71;-82;-67;-92;-62;-69;108
-93;-87;-72;-82;-67;-90;-62;-69;108
-93;-91;-72;-83;-67;-90;-62;-69;108
-93;-91;-72;-83;-67;-90;-62;-69;108
-87;-91;-72;-83;-67;-90;-62;-69;108
-86;-93;-71;-87;-66;-92;-63;-69;108
-86;-93;-71;-88;-66;-91;-63;-69;108
-84;-91;-71;-87;-66;-91;-63;-69;108
-85;-91;-71;-87;-66;-91;-63;-69;108
-86;-90;-71;-86;-66;-91;-62;-68;108
-86;-89;-71;-87;-66;-91;-62;-68;108
-85;-88;-71;-86;-66;-91;-62;-69;108
-85;-87;-71;-85;-66;-91;-63;-69;108
-85;-88;-71;-86;-66;-90;-62;-69;108
-85;-87;-71;-86;-66;-90;-61;-69;108
-84;-85;-71;-85;-66;-89;-61;-69;108
-84;-85;-71;-85;-66;-89;-61;-69;108
-84;-85;-71;-85;-66;-89;-61;-69;108
-84;-85;-71;-85;-66;-91;-61;-69;108
-84;-84;-72;-83;-66;-92;-61;-69;108
-82;-83;-71;-83;-66;-92;-62;-69;108
-83;-84;-71;-83;-66;-92;-62;-69;108
-84;-84;-71;-83;-66;-94;-62;-69;108
-84;-84;-71;-83;-66;-94;-62;-68;108
-84;-84;-71;-82;-67;-90;-62;-68;108
-85;-85;-71;-84;-67;-90;-62;-69;108
-85;-85;-70;-82;-67;-89;-62;-69;108
-84;-85;-71;-83;-67;-89;-62;-69;108
-84;-85;-71;-83;-67;-90;-62;-69;108
-84;-85;-71;-83;-66;-91;-62;-69;108
-84;-85;-71;-83;-66;-90;-62;-69;108
-84;-85;-70;-84;-66;-90;-62;-69;108
-83;-86;-70;-83;-66;-89;-62;-69;108
-83;-86;-71;-83;-66;-89;-62;-70;108
-83;-86;-71;-83;-66;-89;-62;-69;108
-83;-86;-71;-83;-66;-89;-62;-67;108
-83;-86;-70;-84;-66;-89;-62;-67;108
-82;-86;-70;-83;-66;-90;-61;-67;108
-82;-86;-71;-84;-66;-90;-62;-69;108
-82;-86;-71;-85;-66;-90;-62;-69;108
-82;-86;-71;-84;-66;-90;-61;-69;108
-82;-86;-71;-83;-65;-90;-62;-69;108
-83;-86;-71;-83;-65;-90;-62;-69;108
-83;-86;-71;-83;-65;-90;-62;-69;108
-83;-86;-71;-85;-66;-91;-62;-69;108
-82;-85;-71;-85;-66;-90;-62;-69;108
-83;-85;-71;-84;-66;-90;-62;-69;108
-83;-85;-71;-84;-66;-90;-62;-69;108
-83;-85;-71;-84;-66;-90;-62;-69;108
-83;-85;-71;-84;-66;-90;-62;-69;108
-83;-85;-71;-84;-66;-90;-62;-69;108
-83;-85;-71;-84;-66;-90;-62;-69;108
-83;-85;-71;-84;-66;-90;-62;-69;108
-83;-85;-71;-84;-66;-90;-62;-69;108
-83;-85;-71;-84;-66;-90;-62;-69;108
-83;-86;-70;-82;-65;-89;-63;-69;108
-83;-86;-70;-83;-65;-89;-63;-69;108
-82;-85;-70;-83;-65;-89;-63;-69;108
-83;-86;-70;-82;-65;-89;-63;-69;108
-82;-84;-70;-82;-65;-89;-63;-69;108
-82;-84;-70;-82;-65;-89;-63;-69;108
-82;-84;-71;-82;-65;-89;-63;-69;108
-82;-84;-70;-82;-65;-89;-63;-69;108
-81;-83;-70;-81;-65;-89;-63;-70;108
-81;-82;-70;-82;-65;-90;-63;-70;108
-81;-82;-70;-81;-65;-90;-62;-69;108
-81;-82;-70;-80;-65;-89;-63;-69;108
-81;-81;-70;-80;-65;-89;-62;-70;108
-81;-81;-70;-80;-65;-90;-62;-70;108
-81;-81;-70;-80;-65;-90;-62;-70;108
-81;-81;-70;-80;-65;-90;-63;-70;108
-82;-82;-70;-80;-65;-88;-63;-70;108
-81;-82;-70;-81;-65;-88;-62;-70;108
-81;-82;-70;-81;-65;-89;-63;-70;108
-82;-82;-70;-81;-65;-89;-63;-70;108
-82;-83;-71;-82;-65;-89;-62;-70;108
-82;-83;-70;-81;-65;-87;-62;-70;108
-82;-84;-69;-81;-65;-90;-63;-69;108
-82;-83;-70;-81;-64;-89;-63;-69;108
-82;-84;-71;-82;-64;-89;-62;-69;108
-82;-83;-70;-82;-65;-89;-63;-69;108
-82;-83;-70;-81;-65;-89;-63;-69;108
-83;-83;-70;-81;-64;-89;-63;-69;108
-82;-83;-70;-80;-65;-88;-62;-69;108
-82;-83;-71;-81;-65;-88;-63;-69;108
-83;-83;-71;-82;-65;-88;-63;-69;109
-82;-83;-70;-82;-65;-88;-63;-69;109
-82;-83;-70;-81;-65;-90;-63;-69;109
-83;-83;-71;-81;-64;-87;-63;-69;109
-83;-84;-70;-82;-65;-87;-63;-69;109
-84;-85;-71;-84;-65;-87;-63;-68;109
-88;-91;-71;-86;-66;-88;-63;-69;109
-87;-91;-72;-86;-66;-89;-63;-69;109
-87;-96;-72;-83;-64;-87;-62;-69;109
-87;-96;-72;-83;-64;-87;-62;-69;109
-87;-96;-72;-83;-64;-87;-62;-69;109
-88;-96;-72;-84;-66;-87;-72;-71;109
-89;-82;-71;-83;-66;-87;-70;-72;109
-89;-82;-72;-76;-67;-86;-70;-72;109
-86;-82;-76;-74;-70;-86;-70;-74;109
-86;-82;-75;-75;-87;-89;-67;-71;109
-85;-82;-75;-76;-75;-85;-68;-72;109
-88;-82;-77;-76;-75;-85;-66;-71;109
-89;-82;-77;-77;-73;-85;-66;-71;109
-87;-82;-76;-75;-74;-85;-65;-71;109
-88;-82;-75;-75;-80;-86;-63;-70;109
-89;-84;-74;-74;-80;-86;-63;-68;109
-89;-83;-73;-74;-80;-86;-63;-68;109
-90;-83;-73;-74;-79;-86;-63;-68;109
-90;-83;-72;-74;-79;-86;-63;-68;109
-90;-82;-73;-74;-78;-88;-63;-68;109
-88;-83;-73;-76;-74;-89;-63;-68;109
-88;-83;-72;-74;-74;-89;-64;-68;109
-88;-83;-73;-74;-72;-87;-63;-68;109
-88;-84;-73;-74;-72;-87;-63;-68;109
-88;-83;-74;-73;-71;-87;-63;-68;109
-90;-83;-74;-74;-71;-87;-64;-68;109
-88;-84;-73;-74;-70;-88;-63;-68;109
-86;-84;-73;-74;-70;-88;-63;-69;109
-86;-84;-73;-74;-72;-90;-63;-68;109
-86;-84;-73;-74;-72;-90;-63;-68;109
-86;-84;-73;-74;-72;-90;-63;-68;109
-89;-84;-75;-74;-71;-90;-63;-68;109
-92;-85;-75;-74;-72;-90;-63;-69;109
-92;-84;-75;-74;-72;-90;-63;-68;109
-90;-84;-75;-74;-77;-90;-63;-68;109
-90;-84;-75;-74;-76;-90;-63;-70;109
-90;-83;-75;-74;-75;-90;-64;-70;109
-90;-83;-75;-74;-76;-90;-63;-69;109
-87;-85;-77;-74;-76;-90;-63;-69;109
-87;-83;-75;-74;-73;-95;-63;-69;109
-87;-82;-75;-74;-72;-95;-63;-69;109
-87;-82;-73;-74;-70;-95;-63;-69;109
-88;-82;-74;-74;-72;-95;-63;-70;109
-88;-82;-74;-74;-72;-95;-63;-70;109
-88;-82;-74;-74;-72;-95;-63;-70;109
-88;-82;-74;-74;-71;-91;-63;-70;109
-84;-82;-74;-74;-70;-91;-64;-69;109
-87;-83;-74;-75;-70;-92;-64;-69;109
-86;-82;-73;-75;-72;-93;-64;-69;109
-87;-82;-73;-74;-71;-93;-63;-70;109
-87;-82;-73;-74;-73;-93;-63;-70;109
-86;-81;-73;-74;-71;-93;-63;-70;109
-86;-81;-72;-74;-71;-93;-63;-69;109
-86;-82;-73;-74;-70;-93;-63;-69;109
-86;-82;-72;-74;-70;-93;-63;-69;109
-86;-82;-72;-74;-72;-93;-63;-68;109
-87;-82;-72;-74;-72;-91;-64;-69;109
-86;-82;-72;-74;-72;-91;-64;-68;109
-87;-82;-72;-74;-72;-96;-64;-68;109
-87;-83;-72;-74;-72;-96;-64;-68;109
-88;-82;-73;-74;-71;-91;-64;-69;109
-87;-83;-73;-75;-73;-91;-64;-69;109
-87;-83;-73;-75;-73;-93;-64;-69;109
-88;-82;-73;-75;-72;-91;-64;-69;109
-87;-82;-72;-74;-71;-90;-64;-69;109
-87;-83;-73;-74;-72;-90;-64;-69;109
-86;-81;-72;-74;-71;-90;-64;-69;109
-88;-81;-72;-74;-71;-90;-64;-69;109
-89;-82;-72;-74;-71;-90;-64;-68;109
-89;-82;-72;-74;-71;-90;-64;-68;109
-89;-82;-72;-74;-71;-90;-64;-68;109
-88;-81;-72;-74;-69;-90;-64;-68;109
-87;-81;-72;-74;-70;-90;-64;-68;109
-89;-82;-72;-74;-70;-90;-64;-68;109
-87;-82;-72;-74;-70;-90;-64;-69;109
-88;-81;-72;-74;-70;-88;-64;-69;109
-88;-81;-72;-74;-70;-86;-64;-69;109
-87;-82;-72;-74;-70;-87;-64;-69;109
-88;-82;-72;-74;-70;-87;-64;-68;109
-87;-81;-72;-74;-71;-87;-64;-68;109
-88;-82;-72;-74;-71;-87;-64;-68;109
-88;-81;-73;-74;-70;-87;-64;-68;109
-88;-81;-73;-74;-70;-87;-64;-68;109
-88;-81;-73;-74;-70;-87;-64;-68;109
-89;-81;-73;-74;-72;-94;-63;-68;109
-88;-81;-73;-74;-72;-94;-63;-68;109
-89;-82;-73;-74;-72;-94;-64;-69;109
-89;-82;-73;-74;-72;-94;-64;-69;109
-88;-82;-74;-74;-71;-88;-64;-69;109
-88;-82;-74;-74;-71;-86;-63;-69;109
-89;-81;-74;-74;-71;-86;-64;-70;109
-90;-81;-75;-74;-71;-86;-64;-70;109
-89;-81;-75;-74;-71;-87;-64;-70;109
-89;-81;-73;-74;-71;-87;-64;-70;109
-89;-81;-73;-74;-71;-90;-64;-70;109
-89;-81;-73;-74;-71;-90;-64;-69;109
-90;-81;-73;-74;-71;-90;-64;-69;109
-90;-81;-73;-74;-70;-90;-64;-69;109
-90;-82;-73;-74;-71;-96;-64;-69;109
-90;-81;-73;-73;-71;-90;-65;-69;109
-89;-81;-73;-74;-71;-89;-64;-69;109
-90;-81;-73;-74;-71;-89;-64;-69;109
-89;-81;-73;-74;-70;-89;-64;-69;109
-89;-81;-73;-74;-70;-89;-64;-70;109
-89;-81;-73;-74;-70;-90;-64;-69;109
-89;-81;-73;-74;-70;-90;-64;-69;109
-88;-81;-73;-74;-70;-89;-64;-69;109
-89;-82;-73;-74;-71;-89;-64;-69;109
-89;-82;-73;-74;-71;-89;-64;-70;109
-89;-82;-73;-74;-71;-89;-64;-70;110
-89;-82;-73;-74;-71;-89;-64;-70;110
-88;-83;-73;-74;-70;-91;-63;-70;110
-86;-83;-73;-74;-70;-91;-63;-69;110
-86;-82;-73;-72;-69;-91;-64;-70;110
-85;-84;-75;-73;-69;-92;-64;-70;110
-85;-85;-77;-74;-68;-92;-64;-72;110
-85;-88;-76;-74;-67;-92;-67;-73;110
-85;-87;-75;-74;-67;-92;-68;-71;110
-84;-87;-74;-73;-68;-92;-68;-71;110
-82;-86;-73;-71;-69;-92;-67;-73;110
-82;-81;-72;-72;-71;-99;-65;-73;110
-86;-80;-74;-73;-71;-99;-65;-73;110
-86;-80;-74;-73;-71;-99;-65;-73;110
-86;-80;-74;-73;-71;-99;-65;-73;110
-86;-82;-74;-73;-71;-88;-65;-73;110
-83;-82;-79;-73;-73;-94;-65;-73;110
-82;-83;-79;-73;-73;-94;-56;-79;110
-81;-82;-79;-73;-73;-85;-56;-78;110
-79;-80;-78;-73;-71;-85;-56;-78;110
-78;-79;-76;-71;-70;-85;-56;-83;110
-78;-78;-74;-70;-70;-85;-56;-80;110
-78;-78;-73;-72;-70;-85;-56;-74;110
-79;-77;-72;-72;-70;-90;-56;-74;110
-78;-78;-73;-71;-70;-84;-56;-72;110
-78;-76;-71;-71;-70;-83;-56;-72;110
-79;-77;-73;-71;-70;-83;-56;-71;110
-78;-76;-71;-71;-70;-83;-56;-71;110
-78;-76;-71;-71;-71;-83;-56;-70;110
-78;-76;-73;-72;-70;-83;-56;-71;110
-78;-75;-71;-71;-70;-83;-56;-72;110
-77;-75;-72;-71;-69;-87;-56;-72;110
-77;-75;-72;-71;-70;-87;-56;-71;110
-77;-75;-72;-71;-70;-87;-56;-72;110
-77;-75;-72;-71;-70;-87;-56;-72;110
-77;-75;-72;-71;-70;-87;-56;-72;110
-77;-75;-72;-71;-70;-90;-56;-72;110
-78;-75;-73;-71;-70;-88;-56;-72;110
-78;-75;-73;-71;-72;-89;-56;-72;110
-77;-75;-73;-71;-72;-88;-56;-72;110
-78;-75;-73;-71;-72;-88;-56;-72;110
-78;-75;-73;-71;-72;-88;-56;-72;110
-78;-76;-72;-71;-72;-88;-56;-71;110
-78;-76;-72;-71;-71;-88;-56;-71;110
-78;-75;-72;-71;-71;-88;-56;-71;110
-78;-75;-72;-71;-73;-87;-57;-71;110
-78;-75;-72;-71;-73;-87;-57;-70;110
-79;-75;-72;-71;-72;-87;-57;-73;110
-79;-75;-73;-71;-71;-86;-56;-73;110
-79;-75;-72;-71;-71;-85;-56;-70;110
-79;-75;-72;-71;-71;-85;-56;-71;110
-79;-75;-73;-71;-70;-85;-56;-72;110
-79;-75;-74;-71;-71;-86;-55;-72;110
-79;-76;-74;-71;-71;-86;-55;-73;110
-79;-76;-74;-71;-71;-86;-55;-73;110
-79;-76;-74;-71;-71;-86;-55;-73;110
-79;-76;-74;-71;-71;-86;-55;-73;110
-80;-76;-73;-72;-70;-86;-55;-73;110
-80;-76;-73;-72;-71;-86;-55;-73;110
-80;-76;-74;-71;-71;-86;-55;-73;110
-80;-76;-73;-71;-71;-88;-55;-75;110
-80;-76;-73;-72;-71;-88;-55;-75;110
-80;-76;-73;-71;-71;-93;-55;-74;110
-80;-76;-73;-71;-69;-93;-55;-74;110
-80;-76;-74;-72;-71;-93;-54;-74;110
-80;-75;-73;-71;-72;-93;-54;-76;110
-80;-76;-74;-71;-73;-93;-54;-75;110
-80;-76;-73;-71;-73;-93;-54;-75;110
-81;-76;-73;-71;-73;-93;-54;-75;110
-81;-76;-75;-71;-72;-93;-54;-74;110
-80;-75;-74;-71;-71;-93;-54;-74;110
-80;-76;-73;-71;-71;-93;-54;-74;110
-80;-76;-73;-71;-72;-93;-54;-74;110
-80;-76;-74;-72;-71;-93;-54;-74;110
-79;-76;-74;-71;-71;-93;-54;-74;110
-80;-76;-74;-71;-72;-93;-54;-75;110
-79;-76;-74;-71;-72;-92;-54;-76;110
-80;-76;-74;-72;-72;-92;-54;-76;110
-79;-76;-73;-72;-72;-92;-54;-77;110
-80;-76;-73;-71;-73;-92;-54;-77;110
-80;-76;-73;-71;-73;-92;-54;-77;110
-80;-76;-73;-71;-73;-92;-54;-77;110
-80;-76;-74;-71;-73;-92;-54;-77;110
-80;-76;-74;-72;-72;-92;-54;-77;110
-80;-77;-74;-72;-73;-92;-54;-77;110
-79;-76;-74;-72;-73;-92;-54;-77;110
-79;-76;-75;-72;-73;-92;-54;-76;110
-80;-76;-74;-72;-72;-92;-54;-75;110
-80;-76;-75;-71;-72;-92;-54;-75;110
-79;-78;-74;-71;-72;-91;-54;-75;110
-79;-76;-74;-72;-72;-93;-54;-75;110
-79;-76;-74;-71;-72;-93;-54;-75;110
-80;-76;-75;-72;-73;-95;-54;-75;110
-80;-77;-75;-71;-74;-95;-54;-75;110
-80;-77;-75;-71;-74;-95;-54;-75;110
