TIMESTAMP;carType;carBase;algoSelected;isIndoor;addressConnectable;addressConnectableRemote;addressConnectablePC;addressFrontLeft;addressFrontRight;addressLeft;addressMiddle;addressRight;addressTrunk;addressRearLeft;addressBack;addressRearRight;logNumber;rollAvElement;startNumElement;lockNumelement;unlockNumElement;welcomeNumElement;LongNumElement;shortNumElement;thatchamTimeout;preAuthTimeout;actionTimeout;sizeAcc;correctionAcc;frozenThr;wantedSpeed;stepSize;indoorRatioCloseToCar;outsideRatioCloseToCar;offsetEarStart;offsetEarLock;offsetEarUnlock;offsetPocketStart;offsetPocketLock;offsetPocketUnlock;indoorStartThr;indoorUnlockThr;indoorLockThr;indoorWelcomeThr;indoorNearDoorRatioThr;indoorBackDoorRatioMinThr;indoorBackDoorRatioMaxThr;indoorNearDoorRatioMB;indoorNearDoorRatioMLMRMaxThr;indoorNearDoorRatioMLMRMinThr;indoorNearDoorRatioTLTRMaxThr;indoorNearDoorRatioTLTRMinThr;indoorAverageDeltaLockThr;indoorAverageDeltaUnlockThr;outsideStartThr;outsideUnlockThr;outsideLockThr;outsideWelcomeThr;outsideNearDoorRatioThr;outsideBackDoorRatioMinThr;outsideBackDoorRatioMaxThr;outsideNearDoorRatioMB;outsideNearDoorRatioMLMRMaxThr;outsideNearDoorRatioMLMRMinThr;outsideNearDoorRatioTLTRMaxThr;outsideNearDoorRatioTLTRMinThr;outsideAverageDeltaLockThr;outsideAverageDeltaUnlockThr;unlockValidNumber;unlockMode;lockMode;startMode;ecretage100;ecretage70;ecretage50;ecretage30;equaLeft;equaMiddle;equaRight;equaTrunk;equaBack;equaFrontLeft;equaRearLeft;equaFrontRight;equaRearRight;
09:40:45:521;eightFlFrLMRTRlRr;Base_1;MACHINE_LEARNING;false;D4:F5:13:56:2A:B8;5C:E0:C5:34:4D:32;B0:B4:48:BD:56:85;24:71:89:1D:4E:4D;24:71:89:1D:4E:66;24:71:89:1D:4E:79;24:71:89:1D:4E:1A;24:71:89:1D:4E:3D;24:71:89:1D:4C:FC;24:71:89:1D:4E:6D;78:A5:04:81:5A:21;24:71:89:1D:4E:61;20;20;3;5;5;10;20;2;3.0;1.3;0.02;10;0.0;0.0;5.1;70;0;0;-5;-5;-5;0;2;-3;-73;-65;-70;-95;8;-5;5;0;12;2;12;2;-10;10;-73;-65;-70;-95;8;-5;5;0;12;2;12;2;-10;10;1;1;7;1;2.0;2.0;1.0;1.0;0;0;0;2;1;-5;-5;-5;-5
TIMESTAMP;RSSI LEFT;RSSI MIDDLE;RSSI RIGHT;RSSI TRUNK;RSSI FRONTLEFT;RSSI FRONTRIGHT;RSSI REARLEFT;RSSI REARRIGHT;RSSI BACK;RSSI LEFT_ORIGIN;RSSI MIDDLE_ORIGIN;RSSI RIGHT_ORIGIN;RSSI TRUNK_ORIGIN;RSSI FRONTLEFT_ORIGIN;RSSI FRONTRIGHT_ORIGIN;RSSI REARLEFT_ORIGIN;RSSI REARRIGHT_ORIGIN;RSSI BACK_ORIGIN;LEFT_OFFSET38;MIDDLE_OFFSET38;RIGHT_OFFSET38;TRUNK_OFFSET38;FRONTLEFT_OFFSET38;FRONTRIGHT_OFFSET38;REARLEFT_OFFSET38;REARRIGHT_OFFSET38;BACK_OFFSET38;LEFT_OFFSET39;MIDDLE_OFFSET39;RIGHT_OFFSET39;TRUNK_OFFSET39;FRONTLEFT_OFFSET39;FRONTRIGHT_OFFSET39;REARLEFT_OFFSET39;REARRIGHT_OFFSET39;BACK_OFFSET39;LEFT_IS_ACTIVE;MIDDLE_IS_ACTIVE;RIGHT_IS_ACTIVE;TRUNK_IS_ACTIVE;FRONTLEFT_IS_ACTIVE;FRONTRIGHT_IS_ACTIVE;REARLEFT_IS_ACTIVE;REARRIGHT_IS_ACTIVE;BACK_IS_ACTIVE;Z AZIMUTH;X PITCH;Y ROLL;IN POCKET;IS LAID;ARE LOCK ACTIONS AVAILABLE;IS START BLOCKED;IS START FORCED;IS LOCK BLOCKED;IS LOCK FORCED;IS UNLOCK BLOCKED;IS UNLOCK FORCED;IS FROZEN;IS LOCK;REARM LOCK;REARM UNLOCK;REARM WELCOME;WELCOME FLAG;LOCK FLAG;START FLAG;LEFT AREA FLAG;RIGHT AREA FLAG;BACK AREA FLAG;WALK AWAY FLAG;APPROACH FLAG;LEFT TURN FLAG;RIGHT TURN FLAG;APPROACHSIDE FLAG;APPROACHROAD FLAG;RECORD FLAG;PREDICTION;LOCK FROM TRX;LOCK TO SEND;START ALLOWED;IS THATCHAM;BLE CHANNEL LEFT;BLE CHANNEL MIDDLE;BLE CHANNEL RIGHT;BLE CHANNEL TRUNK;BLE CHANNEL FRONTLEFT;BLE CHANNEL FRONTRIGHT;BLE CHANNEL REARLEFT;BLE CHANNEL REARRIGHT;BLE CHANNEL BACK;BEEPINT;
09:41:33:682;-84;-88;-73;-84;-87;-78;-104;-84;0;-86;-84;-84;-86;-88;-77;-94;-87;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3407662;0.021774376;-0.016174871;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:33:834;-82;-87;-75;-83;-87;-76;-101;-84;0;-84;-83;-86;-85;-88;-76;-91;-88;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3492577;0.025808627;-0.014624419;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:33:982;-83;-88;-76;-85;-87;-77;-102;-86;0;-85;-84;-84;-87;-88;-76;-90;-93;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3402578;0.022295903;-0.013125283;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:34:117;-84;-90;-70;-85;-85;-77;-103;-85;0;-86;-88;-78;-88;-85;-76;-94;-89;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3505726;0.028829778;-0.012577154;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:34:275;-84;-90;-68;-86;-85;-77;-103;-84;0;-87;-89;-71;-88;-86;-76;-94;-87;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3295996;0.017692368;-0.013111916;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:34:411;-85;-90;-72;-85;-84;-79;-103;-83;0;-87;-86;-74;-87;-85;-78;-93;-87;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3272249;0.016674297;-0.013111915;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:34:576;-84;-88;-70;-88;-83;-76;-103;-85;0;-86;-82;-75;-92;-84;-75;-93;-92;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3531481;0.027332414;-0.017167334;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:34:714;-83;-90;-68;-87;-85;-74;-103;-84;0;-85;-86;-72;-89;-86;-73;-93;-88;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3454024;0.022239098;-0.01360028;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:34:845;-85;-88;-66;-85;-84;-75;-101;-85;0;-87;-81;-73;-82;-85;-74;-90;-89;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3340937;0.018220173;-0.012105946;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:34:977;-85;-89;-66;-84;-84;-74;-102;-83;0;-87;-85;-73;-83;-85;-73;-92;-84;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3436592;0.02226216;-0.012087463;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:35:136;-85;-87;-68;-82;-84;-74;-102;-84;0;-87;-81;-77;-81;-85;-73;-92;-89;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3468031;0.02325538;-0.01360028;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:35:291;-86;-86;-70;-83;-83;-74;-102;-85;0;-88;-81;-82;-85;-84;-73;-92;-89;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3313305;0.017174918;-0.011578564;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:35:435;-85;-88;-65;-85;-82;-74;-102;-82;0;-87;-87;-71;-90;-83;-73;-92;-85;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3305492;0.015145776;-0.01871201;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:35:593;-85;-86;-67;-83;-82;-74;-102;-83;0;-88;-82;-79;-85;-83;-73;-92;-86;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.362461;0.02836592;-0.010560748;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:35:744;-87;-86;-66;-82;-84;-76;-104;-84;0;-89;-82;-72;-84;-85;-76;-96;-89;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3379239;0.016698912;-0.01670124;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:35:895;-86;-84;-65;-84;-83;-74;-104;-82;0;-88;-79;-73;-86;-84;-73;-94;-83;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3426608;0.019248532;-0.014151803;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:36:053;-85;-85;-66;-83;-82;-74;-102;-81;0;-86;-81;-74;-88;-83;-73;-91;-85;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3566629;0.025861934;-0.012615617;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:36:186;-87;-84;-67;-85;-83;-74;-104;-81;0;-89;-80;-75;-87;-84;-72;-96;-85;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3569485;0.026398817;-0.01058769;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:36:340;-87;-86;-65;-83;-84;-74;-105;-82;0;-94;-83;-72;-81;-85;-73;-96;-86;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3419513;0.019170064;-0.015109961;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:36:479;-85;-85;-66;-82;-84;-76;-107;-83;0;-85;-83;-69;-84;-85;-77;-97;-92;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3558115;0.027278252;-0.014087152;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:36:641;-84;-84;-68;-83;-83;-76;-102;-81;0;-86;-80;-76;-85;-83;-77;-92;-85;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3356417;0.01821897;-0.016692728;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:36:782;-84;-84;-65;-84;-84;-76;-100;-82;0;-86;-80;-77;-86;-85;-79;-89;-85;0;2;-4;8;2;6;4;-5;9;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3375847;0.020217178;-0.011572675;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;UNKNOWN;0;
09:41:36:925;-87;-84;-67;-85;-85;-76;-103;-83;0;-89;-80;-73;-95;-88;-75;-90;-97;0;2;-4;8;2;6;4;-5;9;0;0;0;-2;0;0;0;0;19;0;1;1;1;1;1;1;1;1;0;-1.3294318;0.018748818;-0.0121183;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_39;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_38;BLE_CHANNEL_39;UNKNOWN;0;
09:41:37:087;-87;-84;-72;-85;-83;-76;-98;-83;0;-97;-80;-75;-95;-85;-85;-95;-97;0;2;-4;8;2;6;4;-5;9;0;10;0;-2;0;7;14;5;19;0;1;1;1;1;1;1;1;1;0;-1.3465776;0.026813608;-0.008007964;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_38;BLE_CHANNEL_39;BLE_CHANNEL_38;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:37:235;-85;-83;-74;-85;-84;-76;-96;-81;0;-94;-81;-79;-95;-87;-85;-93;-93;0;2;-4;8;2;6;4;-5;9;0;10;-2;-2;0;7;14;5;19;0;1;1;1;1;1;1;1;1;0;-1.3347384;0.020267745;-0.015171601;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_38;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:37:387;-86;-83;-71;-86;-84;-74;-95;-76;0;-96;-81;-76;-87;-86;-82;-95;-89;0;2;-4;8;2;6;4;-5;9;0;10;-2;-2;-6;7;14;5;19;0;1;1;1;1;1;1;1;1;0;-1.340014;0.022317642;-0.01619963;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:37:553;-85;-83;-73;-87;-85;-74;-95;-79;0;-95;-81;-73;-87;-87;-80;-95;-90;0;2;-4;8;2;6;4;-5;9;0;10;-2;-2;-6;7;14;5;19;0;1;1;1;1;1;1;1;1;0;-1.3372846;0.018341348;-0.026332693;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:37:709;-88;-83;-75;-89;-84;-72;-95;-77;0;-99;-81;-76;-86;-86;-79;-94;-90;0;2;-4;8;2;6;4;-5;9;0;10;-2;-2;-6;7;14;5;19;0;1;1;1;1;1;1;1;1;0;-1.3491209;0.024315817;-0.024832495;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:37:852;-84;-83;-79;-90;-84;-72;-95;-75;0;-94;-81;-77;-85;-86;-78;-95;-88;0;2;-4;8;2;6;4;-5;9;0;10;-2;-2;-6;7;14;5;19;0;1;1;1;1;1;1;1;1;0;-1.3337233;0.021310514;-0.009061654;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:37:989;-86;-83;-77;-90;-83;-72;-96;-77;0;-94;-81;-75;-84;-85;-78;-96;-91;0;2;-4;8;2;6;4;-5;9;0;10;-2;-2;-6;7;14;5;19;0;1;1;1;1;1;1;1;1;0;-1.3437002;0.026785757;-0.010539292;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:38:143;-86;-83;-77;-90;-84;-72;-94;-77;0;-94;-81;-75;-84;-86;-78;-93;-91;0;2;-4;8;2;6;4;-5;9;0;10;-2;-2;-6;7;14;5;19;0;1;1;1;1;1;1;1;1;0;-1.3294823;0.019267252;-0.017228672;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:38:293;-88;-83;-77;-88;-84;-72;-95;-79;0;-99;-81;-75;-82;-86;-78;-95;-101;0;2;-4;8;2;6;4;-5;9;0;10;-2;-2;-6;7;14;5;19;0;1;1;1;1;1;1;1;1;0;-1.3248358;0.017190875;-0.017702902;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:38:449;-86;-83;-77;-90;-85;-72;-96;-77;0;-96;-81;-75;-84;-87;-78;-96;-91;0;2;-4;8;2;6;4;-5;9;0;10;-2;-2;-6;7;14;5;19;0;1;1;1;1;1;1;1;1;0;-1.3447397;0.02681283;-0.011058404;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:38:587;-87;-83;-77;-91;-85;-72;-94;-77;0;-97;-81;-75;-85;-87;-78;-94;-91;0;2;-4;8;2;6;4;-5;9;0;10;-2;-2;-6;7;14;5;19;0;1;1;1;1;1;1;1;1;0;-1.3429456;0.022769526;-0.016158411;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:38:746;-87;-83;-78;-89;-85;-72;-93;-77;0;-97;-81;-76;-83;-87;-78;-93;-91;0;2;-4;8;2;6;4;-5;9;0;10;-2;-2;-6;7;14;5;19;0;1;1;1;1;1;1;1;1;0;-1.3435816;0.02377575;-0.013098576;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:38:907;-87;-83;-77;-89;-83;-72;-93;-77;0;-97;-81;-75;-83;-85;-78;-93;-91;0;2;-4;8;2;6;4;-5;9;0;10;-2;-2;-6;7;14;5;19;0;1;1;1;1;1;1;1;1;0;-1.338207;0.021244207;-0.0141229965;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
